method,assembly,fieldSource,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,x0IntracellularLeak_L1,x0IntracellularLeak_L2,x0IntracellularLeak_Linf,x1IntracellularLeak_L1,x1IntracellularLeak_L2,x1IntracellularLeak_Linf,x0IntracellularLeakIntegral,x1IntracellularLeakIntegral,x0AssembledFlux_L1,x0AssembledFlux_L2,x0AssembledFlux_Linf,x1AssembledFlux_L1,x1AssembledFlux_L2,x1AssembledFlux_Linf,x0CorrectionFlux_L1,x0CorrectionFlux_L2,x0CorrectionFlux_Linf,x1CorrectionFlux_L1,x1CorrectionFlux_L2,x1CorrectionFlux_Linf,x0OrthogonalFlux_L1,x0OrthogonalFlux_L2,x0OrthogonalFlux_Linf,x1OrthogonalFlux_L1,x1OrthogonalFlux_L2,x1OrthogonalFlux_Linf,exactHeartInterfaceResidual_L1,exactHeartInterfaceResidual_L2,exactHeartInterfaceResidual_Linf,exactHeartBulkResidual_L1,exactHeartBulkResidual_L2,exactHeartBulkResidual_Linf,exactBathInterfaceResidual_L1,exactBathInterfaceResidual_L2,exactBathInterfaceResidual_Linf,exactBathBulkResidual_L1,exactBathBulkResidual_L2,exactBathBulkResidual_Linf,exactHeartInterfaceLhsError_L1,exactHeartInterfaceLhsError_L2,exactHeartInterfaceLhsError_Linf,exactHeartBulkLhsError_L1,exactHeartBulkLhsError_L2,exactHeartBulkLhsError_Linf,exactHeartInterfaceRhsError_L1,exactHeartInterfaceRhsError_L2,exactHeartInterfaceRhsError_Linf,exactHeartBulkRhsError_L1,exactHeartBulkRhsError_L2,exactHeartBulkRhsError_Linf,matchedHeartInterfaceResidual_L1,matchedHeartInterfaceResidual_L2,matchedHeartInterfaceResidual_Linf,matchedHeartBulkResidual_L1,matchedHeartBulkResidual_L2,matchedHeartBulkResidual_Linf,matchedBathInterfaceResidual_L1,matchedBathInterfaceResidual_L2,matchedBathInterfaceResidual_Linf,matchedBathBulkResidual_L1,matchedBathBulkResidual_L2,matchedBathBulkResidual_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
distanceWeightedHarmonic,matchedSubmesh,numerical,0.0178571,488,0.00458697,0.00492998,0.00838804,0.00534946,0.00707563,0.0168002,0.00219721,0.00228528,0.00389786,0.00708442,0.00711921,0.0103813,0.00528785,0.00548142,0.00840127,0.00562855,0.00583041,0.00914143,0.00330245,0.00354992,0.0060747,0.000107261,0.000130627,0.00040649,0.00334544,0.0035733,0.00608698,0.00352191,0.00378659,0.00673891,8.81758e-05,0.000113877,0.000489494,0.00355413,0.00380997,0.00683261,0.00316138,0.00342517,0.00603943,0.00337916,0.0036656,0.00663802,0.00316138,-0.00337916,0.000588982,0.00074262,0.00197071,0.00055679,0.000717466,0.00229154,0.000256467,0.000423877,0.00142433,0.000289825,0.0004708,0.0021608,0.000609135,0.00074999,0.0018296,0.000573527,0.000731966,0.00197104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,2.3645e-09
