method,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
distanceWeightedHarmonic,0.0178571,488,0.00567423,0.00599113,0.0114491,0.00577256,0.00808792,0.0145832,0.003167,0.00328482,0.00547472,0.00823324,0.00828165,0.0119929,0.0051791,0.00536926,0.00829729,0.00546073,0.00565735,0.00903718,0.00332274,0.00356386,0.00611379,8.5739e-05,0.000111103,0.000298029,0.00338899,0.00360957,0.00612481,0.00355505,0.00381453,0.00671744,8.8694e-05,0.000106355,0.000277846,0.00362211,0.0038667,0.00681607,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,2.02527e-09
