method,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
unweightedHarmonic,0.0201794,3200,0.000748421,0.000761587,0.000949367,0.000749292,0.00105932,0.00150354,0.00135244,0.00135244,0.00135244,0.000147644,0.000147644,0.000147644,0.000560375,0.000560375,0.000560375,0.00055466,0.000554668,0.00056625,5.11527e-05,5.11527e-05,5.11527e-05,3.48948e-07,3.48948e-07,3.48948e-07,5.08037e-05,5.08037e-05,5.08037e-05,2.71466e-05,2.71466e-05,2.71466e-05,1.00152e-05,1.02394e-05,1.78918e-05,3.49372e-05,3.55634e-05,3.6954e-05,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,4.61654e-09
