# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
3.30717420e-02  -1.41227840e-08  1.52589859e-17  -6.13047180e-18  1.50040315e-18  3.41054214e-18  3.55753751e-18  1.41227840e-08  1.41227840e-08  1.41227840e-08  1.41227840e-08  1.41227840e-08  1.17014484e-17  9.68800931e-18  2.05713436e-18  1.46995371e-19  -6.20940986e-09  -1.71829510e-17  6.75113564e-18  -1.29938794e-18  -3.14475853e-18  -3.49875932e-18  6.20940984e-09  6.20940987e-09  6.20940986e-09  6.20940986e-09  6.20940986e-09  1.36841917e-17  1.02498950e-17  2.19937137e-18  3.54000782e-19  -2.32653609e-03  -2.91898497e-03  -2.33167467e-03  -2.33238307e-03  -2.33238307e-03  -2.33238307e-03  5.92448885e-04  5.13858403e-06  5.84698384e-06  5.84698121e-06  5.84698121e-06  5.86601904e-04  7.08397181e-07  2.63244678e-12  1.19695920e-16  3.58103397e-03  3.63547193e-03  3.60491919e-03  3.60492556e-03  3.60492556e-03  3.60492556e-03  5.44379572e-05  2.38852149e-05  2.38915837e-05  2.38915837e-05  2.38915837e-05  3.05463735e-05  6.36871941e-09  1.71303943e-16  4.90059382e-17  -1.05896426e-03  -1.09709765e-03  -1.06662004e-03  -1.06662007e-03  -1.06662007e-03  -1.06662007e-03  3.81333950e-05  7.65577992e-06  7.65581025e-06  7.65581025e-06  7.65581025e-06  3.04775847e-05  3.03346248e-11  1.90819582e-17  4.33680869e-19
3.36322800e-02  -1.43478677e-08  1.52631250e-17  -6.13213475e-18  1.50081015e-18  3.41146728e-18  3.55850253e-18  1.43478677e-08  1.43478677e-08  1.43478677e-08  1.43478677e-08  1.43478677e-08  1.17046225e-17  9.69063728e-18  2.05769238e-18  1.47035245e-19  -6.33519923e-09  -1.71876121e-17  6.75296695e-18  -1.29974042e-18  -3.14561158e-18  -3.49970839e-18  6.33519922e-09  6.33519924e-09  6.33519923e-09  6.33519923e-09  6.33519923e-09  1.36879037e-17  1.02526753e-17  2.19996797e-18  3.54096809e-19  -2.32717107e-03  -2.91977678e-03  -2.33230716e-03  -2.33301575e-03  -2.33301575e-03  -2.33301575e-03  5.92605710e-04  5.13609461e-06  5.84468658e-06  5.84468395e-06  5.84468395e-06  5.86761026e-04  7.08589341e-07  2.63316105e-12  1.19695920e-16  3.58201198e-03  3.63645809e-03  3.60589706e-03  3.60590343e-03  3.60590343e-03  3.60590343e-03  5.44461131e-05  2.38850831e-05  2.38914536e-05  2.38914536e-05  2.38914536e-05  3.05546595e-05  6.37044698e-09  1.71303943e-16  4.94396191e-17  -1.05925352e-03  -1.09739525e-03  -1.06690937e-03  -1.06690940e-03  -1.06690940e-03  -1.06690940e-03  3.81417295e-05  7.65584708e-06  7.65587742e-06  7.65587742e-06  7.65587742e-06  3.04858521e-05  3.03428532e-11  1.90819582e-17  4.33680869e-19
3.41928180e-02  -1.45722596e-08  1.52672630e-17  -6.13379725e-18  1.50121704e-18  3.41239217e-18  3.55946728e-18  1.45722596e-08  1.45722596e-08  1.45722596e-08  1.45722596e-08  1.45722596e-08  1.17077958e-17  9.69326453e-18  2.05825025e-18  1.47075108e-19  -6.46142429e-09  -1.71922719e-17  6.75479776e-18  -1.30009279e-18  -3.14646440e-18  -3.50065720e-18  6.46142427e-09  6.46142430e-09  6.46142429e-09  6.46142429e-09  6.46142429e-09  1.36916147e-17  1.02554550e-17  2.20056441e-18  3.54192809e-19  -2.32780589e-03  -2.92056836e-03  -2.33293948e-03  -2.33364826e-03  -2.33364826e-03  -2.33364826e-03  5.92762477e-04  5.13359124e-06  5.84237532e-06  5.84237269e-06  5.84237269e-06  5.86920104e-04  7.08781449e-07  2.63387489e-12  1.19695920e-16  3.58298972e-03  3.63744398e-03  3.60687467e-03  3.60688104e-03  3.60688104e-03  3.60688104e-03  5.44542635e-05  2.38849480e-05  2.38913202e-05  2.38913202e-05  2.38913202e-05  3.05629433e-05  6.37217409e-09  1.71737624e-16  4.94396191e-17  -1.05954271e-03  -1.09769277e-03  -1.06719862e-03  -1.06719865e-03  -1.06719865e-03  -1.06719865e-03  3.81500591e-05  7.65591162e-06  7.65594197e-06  7.65594197e-06  7.65594197e-06  3.04941172e-05  3.03510797e-11  1.88651178e-17  4.33680869e-19
3.47533560e-02  -1.47959496e-08  1.52714000e-17  -6.13545930e-18  1.50162381e-18  3.41331682e-18  3.56043178e-18  1.47959496e-08  1.47959496e-08  1.47959496e-08  1.47959496e-08  1.47959496e-08  1.17109682e-17  9.69589108e-18  2.05880796e-18  1.47114960e-19  -6.58807340e-09  -1.71969304e-17  6.75662808e-18  -1.30044507e-18  -3.14731698e-18  -3.50160576e-18  6.58807338e-09  6.58807340e-09  6.58807340e-09  6.58807339e-09  6.58807339e-09  1.36953246e-17  1.02582338e-17  2.20116069e-18  3.54288783e-19  -2.32844055e-03  -2.92135974e-03  -2.33357163e-03  -2.33428060e-03  -2.33428060e-03  -2.33428060e-03  5.92919187e-04  5.13107397e-06  5.84005011e-06  5.84004748e-06  5.84004748e-06  5.87079140e-04  7.08973504e-07  2.63458829e-12  1.20129601e-16  3.58396720e-03  3.63842960e-03  3.60785201e-03  3.60785838e-03  3.60785838e-03  3.60785838e-03  5.44624082e-05  2.38848095e-05  2.38911834e-05  2.38911834e-05  2.38911834e-05  3.05712248e-05  6.37390074e-09  1.71303943e-16  4.90059382e-17  -1.05983182e-03  -1.09799021e-03  -1.06748780e-03  -1.06748783e-03  -1.06748783e-03  -1.06748783e-03  3.81583840e-05  7.65597356e-06  7.65600391e-06  7.65600391e-06  7.65600391e-06  3.05023800e-05  3.03593038e-11  1.90819582e-17  4.33680869e-19
3.53138940e-02  -1.50189267e-08  1.52755357e-17  -6.13712090e-18  1.50203048e-18  3.41424121e-18  3.56139601e-18  1.50189267e-08  1.50189267e-08  1.50189267e-08  1.50189267e-08  1.50189267e-08  1.17141397e-17  9.69851691e-18  2.05936553e-18  1.47154802e-19  -6.71513390e-09  -1.72015876e-17  6.75845791e-18  -1.30079726e-18  -3.14816933e-18  -3.50255407e-18  6.71513388e-09  6.71513391e-09  6.71513390e-09  6.71513390e-09  6.71513390e-09  1.36990336e-17  1.02610120e-17  2.20175681e-18  3.54384731e-19  -2.32907506e-03  -2.92215090e-03  -2.33420360e-03  -2.33491277e-03  -2.33491277e-03  -2.33491277e-03  5.93075840e-04  5.12854285e-06  5.83771100e-06  5.83770836e-06  5.83770836e-06  5.87238132e-04  7.09165508e-07  2.63530213e-12  1.19695920e-16  3.58494441e-03  3.63941496e-03  3.60882908e-03  3.60883546e-03  3.60883546e-03  3.60883546e-03  5.44705475e-05  2.38846677e-05  2.38910434e-05  2.38910434e-05  2.38910434e-05  3.05795041e-05  6.37562691e-09  1.71303943e-16  4.94396191e-17  -1.06012086e-03  -1.09828757e-03  -1.06777689e-03  -1.06777692e-03  -1.06777692e-03  -1.06777692e-03  3.81667039e-05  7.65603289e-06  7.65606326e-06  7.65606326e-06  7.65606326e-06  3.05106407e-05  3.03675258e-11  1.90819582e-17  4.33680869e-19
3.58744320e-02  -1.52411803e-08  1.52796704e-17  -6.13878205e-18  1.50243704e-18  3.41516535e-18  3.56235998e-18  1.52411803e-08  1.52411803e-08  1.52411803e-08  1.52411803e-08  1.52411803e-08  1.17173104e-17  9.70114203e-18  2.05992294e-18  1.47194633e-19  -6.84259433e-09  -1.72062436e-17  6.76028724e-18  -1.30114935e-18  -3.14902146e-18  -3.50350211e-18  6.84259432e-09  6.84259434e-09  6.84259433e-09  6.84259433e-09  6.84259433e-09  1.37027415e-17  1.02637893e-17  2.20235276e-18  3.54480653e-19  -2.32970941e-03  -2.92294185e-03  -2.33483541e-03  -2.33554477e-03  -2.33554476e-03  -2.33554476e-03  5.93232437e-04  5.12599793e-06  5.83535802e-06  5.83535539e-06  5.83535539e-06  5.87397081e-04  7.09357459e-07  2.63601510e-12  1.20129601e-16  3.58592137e-03  3.64040005e-03  3.60980589e-03  3.60981227e-03  3.60981227e-03  3.60981227e-03  5.44786811e-05  2.38845226e-05  2.38909000e-05  2.38909000e-05  2.38909000e-05  3.05877811e-05  6.37735262e-09  1.71737624e-16  4.94396191e-17  -1.06040982e-03  -1.09858484e-03  -1.06806591e-03  -1.06806594e-03  -1.06806594e-03  -1.06806594e-03  3.81750191e-05  7.65608963e-06  7.65612001e-06  7.65612001e-06  7.65612001e-06  3.05188991e-05  3.03757455e-11  1.88651178e-17  4.33680869e-19
3.64349700e-02  -1.54626996e-08  1.52838040e-17  -6.14044275e-18  1.50284349e-18  3.41608924e-18  3.56332369e-18  1.54626996e-08  1.54626996e-08  1.54626996e-08  1.54626996e-08  1.54626996e-08  1.17204803e-17  9.70376644e-18  2.06048020e-18  1.47234453e-19  -6.97044225e-09  -1.72108984e-17  6.76211607e-18  -1.30150134e-18  -3.14987335e-18  -3.50444990e-18  6.97044224e-09  6.97044226e-09  6.97044225e-09  6.97044225e-09  6.97044225e-09  1.37064485e-17  1.02665660e-17  2.20294856e-18  3.54576550e-19  -2.33034360e-03  -2.92373258e-03  -2.33546704e-03  -2.33617659e-03  -2.33617659e-03  -2.33617659e-03  5.93388976e-04  5.12343924e-06  5.83299123e-06  5.83298860e-06  5.83298860e-06  5.87555987e-04  7.09549359e-07  2.63672851e-12  1.20129601e-16  3.58689806e-03  3.64138487e-03  3.61078244e-03  3.61078882e-03  3.61078882e-03  3.61078882e-03  5.44868091e-05  2.38843741e-05  2.38907532e-05  2.38907532e-05  2.38907532e-05  3.05960559e-05  6.37907786e-09  1.71737624e-16  4.94396191e-17  -1.06069871e-03  -1.09888204e-03  -1.06835485e-03  -1.06835488e-03  -1.06835488e-03  -1.06835488e-03  3.81833294e-05  7.65614380e-06  7.65617419e-06  7.65617419e-06  7.65617419e-06  3.05271552e-05  3.03839629e-11  1.90819582e-17  4.33680869e-19
3.69955080e-02  -1.56834737e-08  1.52879364e-17  -6.14210300e-18  1.50324983e-18  3.41701288e-18  3.56428714e-18  1.56834737e-08  1.56834737e-08  1.56834737e-08  1.56834737e-08  1.56834737e-08  1.17236492e-17  9.70639015e-18  2.06103732e-18  1.47274262e-19  -7.09866623e-09  -1.72155519e-17  6.76394441e-18  -1.30185324e-18  -3.15072501e-18  -3.50539743e-18  7.09866622e-09  7.09866624e-09  7.09866623e-09  7.09866623e-09  7.09866623e-09  1.37101544e-17  1.02693418e-17  2.20354419e-18  3.54672420e-19  -2.33097764e-03  -2.92452310e-03  -2.33609850e-03  -2.33680825e-03  -2.33680824e-03  -2.33680824e-03  5.93545459e-04  5.12086683e-06  5.83061067e-06  5.83060804e-06  5.83060804e-06  5.87714851e-04  7.09741207e-07  2.63744105e-12  1.20129601e-16  3.58787450e-03  3.64236943e-03  3.61175872e-03  3.61176510e-03  3.61176510e-03  3.61176510e-03  5.44949315e-05  2.38842222e-05  2.38906030e-05  2.38906030e-05  2.38906030e-05  3.06043285e-05  6.38080263e-09  1.71737624e-16  4.94396191e-17  -1.06098752e-03  -1.09917915e-03  -1.06864371e-03  -1.06864374e-03  -1.06864374e-03  -1.06864374e-03  3.81916349e-05  7.65619540e-06  7.65622579e-06  7.65622579e-06  7.65622579e-06  3.05354092e-05  3.03921781e-11  1.88651178e-17  4.33680869e-19
3.75560460e-02  -1.59034916e-08  1.52920677e-17  -6.14376281e-18  1.50365606e-18  3.41793627e-18  3.56525033e-18  1.59034917e-08  1.59034916e-08  1.59034916e-08  1.59034916e-08  1.59034916e-08  1.17268174e-17  9.70901314e-18  2.06159428e-18  1.47314060e-19  -7.22725410e-09  -1.72202041e-17  6.76577226e-18  -1.30220505e-18  -3.15157644e-18  -3.50634471e-18  7.22725409e-09  7.22725411e-09  7.22725410e-09  7.22725410e-09  7.22725410e-09  1.37138594e-17  1.02721170e-17  2.20413966e-18  3.54768265e-19  -2.33161152e-03  -2.92531340e-03  -2.33672980e-03  -2.33743973e-03  -2.33743973e-03  -2.33743973e-03  5.93701885e-04  5.11828075e-06  5.82821640e-06  5.82821376e-06  5.82821376e-06  5.87873671e-04  7.09933003e-07  2.63815358e-12  1.20129601e-16  3.58885067e-03  3.64335372e-03  3.61273474e-03  3.61274112e-03  3.61274112e-03  3.61274112e-03  5.45030483e-05  2.38840669e-05  2.38904495e-05  2.38904495e-05  2.38904495e-05  3.06125988e-05  6.38252694e-09  1.71737624e-16  4.94396191e-17  -1.06127625e-03  -1.09947619e-03  -1.06893250e-03  -1.06893253e-03  -1.06893253e-03  -1.06893253e-03  3.81999357e-05  7.65624444e-06  7.65627484e-06  7.65627484e-06  7.65627484e-06  3.05436608e-05  3.04003912e-11  1.88651178e-17  4.33680869e-19
3.81165840e-02  -1.61227431e-08  1.52961979e-17  -6.14542216e-18  1.50406218e-18  3.41885942e-18  3.56621326e-18  1.61227432e-08  1.61227431e-08  1.61227431e-08  1.61227431e-08  1.61227431e-08  1.17299846e-17  9.71163543e-18  2.06215109e-18  1.47353848e-19  -7.35619369e-09  -1.72248550e-17  6.76759961e-18  -1.30255676e-18  -3.15242765e-18  -3.50729173e-18  7.35619368e-09  7.35619370e-09  7.35619369e-09  7.35619369e-09  7.35619369e-09  1.37175633e-17  1.02748913e-17  2.20473497e-18  3.54864083e-19  -2.33224524e-03  -2.92610349e-03  -2.33736092e-03  -2.33807105e-03  -2.33807104e-03  -2.33807104e-03  5.93858254e-04  5.11568105e-06  5.82580844e-06  5.82580580e-06  5.82580580e-06  5.88032449e-04  7.10124747e-07  2.63886656e-12  1.20129601e-16  3.58982659e-03  3.64433775e-03  3.61371050e-03  3.61371688e-03  3.61371688e-03  3.61371688e-03  5.45111594e-05  2.38839082e-05  2.38902925e-05  2.38902925e-05  2.38902925e-05  3.06208669e-05  6.38425078e-09  1.72171305e-16  4.98732999e-17  -1.06156491e-03  -1.09977314e-03  -1.06922120e-03  -1.06922123e-03  -1.06922123e-03  -1.06922123e-03  3.82082317e-05  7.65629094e-06  7.65632135e-06  7.65632135e-06  7.65632135e-06  3.05519103e-05  3.04086019e-11  1.88651178e-17  4.33680869e-19
3.86771220e-02  -1.63412172e-08  1.53003270e-17  -6.14708107e-18  1.50446819e-18  3.41978231e-18  3.56717594e-18  1.63412172e-08  1.63412172e-08  1.63412172e-08  1.63412172e-08  1.63412172e-08  1.17331511e-17  9.71425700e-18  2.06270775e-18  1.47393625e-19  -7.48547330e-09  -1.72295048e-17  6.76942647e-18  -1.30290837e-18  -3.15327862e-18  -3.50823849e-18  7.48547328e-09  7.48547331e-09  7.48547330e-09  7.48547330e-09  7.48547330e-09  1.37212663e-17  1.02776650e-17  2.20533012e-18  3.54959876e-19  -2.33287880e-03  -2.92689337e-03  -2.33799187e-03  -2.33870219e-03  -2.33870219e-03  -2.33870219e-03  5.94014567e-04  5.11306778e-06  5.82338685e-06  5.82338421e-06  5.82338422e-06  5.88191183e-04  7.10316440e-07  2.63957866e-12  1.20129601e-16  3.59080224e-03  3.64532151e-03  3.61468599e-03  3.61469237e-03  3.61469237e-03  3.61469237e-03  5.45192648e-05  2.38837461e-05  2.38901321e-05  2.38901321e-05  2.38901321e-05  3.06291327e-05  6.38597416e-09  1.71737624e-16  4.94396191e-17  -1.06185350e-03  -1.10007002e-03  -1.06950983e-03  -1.06950986e-03  -1.06950986e-03  -1.06950986e-03  3.82165229e-05  7.65633490e-06  7.65636531e-06  7.65636531e-06  7.65636531e-06  3.05601576e-05  3.04168103e-11  1.90819582e-17  4.33680869e-19
3.92376600e-02  -1.65589032e-08  1.53044550e-17  -6.14873953e-18  1.50487409e-18  3.42070495e-18  3.56813835e-18  1.65589032e-08  1.65589032e-08  1.65589032e-08  1.65589032e-08  1.65589032e-08  1.17363166e-17  9.71687787e-18  2.06326426e-18  1.47433391e-19  -7.61508106e-09  -1.72341532e-17  6.77125284e-18  -1.30325989e-18  -3.15412936e-18  -3.50918500e-18  7.61508104e-09  7.61508107e-09  7.61508106e-09  7.61508106e-09  7.61508106e-09  1.37249682e-17  1.02804378e-17  2.20592511e-18  3.55055643e-19  -2.33351221e-03  -2.92768303e-03  -2.33862265e-03  -2.33933316e-03  -2.33933316e-03  -2.33933316e-03  5.94170824e-04  5.11044096e-06  5.82095168e-06  5.82094904e-06  5.82094904e-06  5.88349875e-04  7.10508080e-07  2.64029076e-12  1.20129601e-16  3.59177764e-03  3.64630500e-03  3.61566122e-03  3.61566760e-03  3.61566760e-03  3.61566760e-03  5.45273646e-05  2.38835805e-05  2.38899682e-05  2.38899682e-05  2.38899682e-05  3.06373964e-05  6.38769707e-09  1.72171305e-16  4.94396191e-17  -1.06214200e-03  -1.10036681e-03  -1.06979838e-03  -1.06979841e-03  -1.06979841e-03  -1.06979841e-03  3.82248093e-05  7.65637633e-06  7.65640675e-06  7.65640675e-06  7.65640675e-06  3.05684026e-05  3.04250167e-11  1.88651178e-17  4.33680869e-19
3.97981980e-02  -1.67757901e-08  1.53085818e-17  -6.15039754e-18  1.50527988e-18  3.42162735e-18  3.56910050e-18  1.67757901e-08  1.67757901e-08  1.67757901e-08  1.67757901e-08  1.67757901e-08  1.17394813e-17  9.71949804e-18  2.06382062e-18  1.47473147e-19  -7.74500530e-09  -1.72388004e-17  6.77307871e-18  -1.30361132e-18  -3.15497987e-18  -3.51013126e-18  7.74500528e-09  7.74500531e-09  7.74500530e-09  7.74500530e-09  7.74500530e-09  1.37286692e-17  1.02832100e-17  2.20651994e-18  3.55151384e-19  -2.33414546e-03  -2.92847249e-03  -2.33925326e-03  -2.33996396e-03  -2.33996396e-03  -2.33996396e-03  5.94327024e-04  5.10780067e-06  5.81850298e-06  5.81850034e-06  5.81850034e-06  5.88508524e-04  7.10699669e-07  2.64100330e-12  1.20129601e-16  3.59275277e-03  3.64728823e-03  3.61663618e-03  3.61664257e-03  3.61664257e-03  3.61664257e-03  5.45354587e-05  2.38834115e-05  2.38898009e-05  2.38898009e-05  2.38898009e-05  3.06456578e-05  6.38941952e-09  1.72171305e-16  4.98732999e-17  -1.06243044e-03  -1.10066353e-03  -1.07008685e-03  -1.07008688e-03  -1.07008688e-03  -1.07008688e-03  3.82330910e-05  7.65641525e-06  7.65644568e-06  7.65644568e-06  7.65644568e-06  3.05766454e-05  3.04332208e-11  1.90819582e-17  4.33680869e-19
4.03587360e-02  -1.69918671e-08  1.53127076e-17  -6.15205511e-18  1.50568556e-18  3.42254950e-18  3.57006239e-18  1.69918671e-08  1.69918671e-08  1.69918671e-08  1.69918671e-08  1.69918671e-08  1.17426452e-17  9.72211749e-18  2.06437683e-18  1.47512892e-19  -7.87523353e-09  -1.72434464e-17  6.77490409e-18  -1.30396265e-18  -3.15583016e-18  -3.51107726e-18  7.87523351e-09  7.87523353e-09  7.87523353e-09  7.87523352e-09  7.87523352e-09  1.37323691e-17  1.02859813e-17  2.20711461e-18  3.55247099e-19  -2.33477856e-03  -2.92926173e-03  -2.33988370e-03  -2.34059460e-03  -2.34059460e-03  -2.34059460e-03  5.94483168e-04  5.10514693e-06  5.81604078e-06  5.81603813e-06  5.81603813e-06  5.88667130e-04  7.10891207e-07  2.64171454e-12  1.20129601e-16  3.59372765e-03  3.64827119e-03  3.61761089e-03  3.61761728e-03  3.61761728e-03  3.61761728e-03  5.45435471e-05  2.38832390e-05  2.38896301e-05  2.38896301e-05  2.38896301e-05  3.06539169e-05  6.39114150e-09  1.72171305e-16  4.98732999e-17  -1.06271879e-03  -1.10096016e-03  -1.07037525e-03  -1.07037528e-03  -1.07037528e-03  -1.07037528e-03  3.82413680e-05  7.65645166e-06  7.65648210e-06  7.65648210e-06  7.65648210e-06  3.05848859e-05  3.04414228e-11  1.90819582e-17  4.33680869e-19
4.09192740e-02  -1.72071240e-08  1.53168322e-17  -6.15371222e-18  1.50609113e-18  3.42347140e-18  3.57102402e-18  1.72071240e-08  1.72071240e-08  1.72071240e-08  1.72071240e-08  1.72071240e-08  1.17458082e-17  9.72473625e-18  2.06493289e-18  1.47552626e-19  -8.00575416e-09  -1.72480911e-17  6.77672898e-18  -1.30431388e-18  -3.15668021e-18  -3.51202300e-18  8.00575415e-09  8.00575417e-09  8.00575416e-09  8.00575416e-09  8.00575416e-09  1.37360681e-17  1.02887520e-17  2.20770912e-18  3.55342788e-19  -2.33541150e-03  -2.93005075e-03  -2.34051398e-03  -2.34122506e-03  -2.34122506e-03  -2.34122506e-03  5.94639256e-04  5.10247979e-06  5.81356513e-06  5.81356249e-06  5.81356249e-06  5.88825694e-04  7.11082693e-07  2.64242621e-12  1.20563282e-16  3.59470226e-03  3.64925389e-03  3.61858533e-03  3.61859172e-03  3.61859172e-03  3.61859172e-03  5.45516297e-05  2.38830630e-05  2.38894559e-05  2.38894559e-05  2.38894559e-05  3.06621739e-05  6.39286302e-09  1.72171305e-16  4.94396191e-17  -1.06300708e-03  -1.10125672e-03  -1.07066356e-03  -1.07066359e-03  -1.07066359e-03  -1.07066359e-03  3.82496403e-05  7.65648557e-06  7.65651602e-06  7.65651602e-06  7.65651602e-06  3.05931243e-05  3.04496226e-11  1.88651178e-17  4.33680869e-19
4.14798120e-02  -1.74215493e-08  1.53209557e-17  -6.15536890e-18  1.50649659e-18  3.42439305e-18  3.57198540e-18  1.74215494e-08  1.74215493e-08  1.74215493e-08  1.74215493e-08  1.74215493e-08  1.17489703e-17  9.72735429e-18  2.06548880e-18  1.47592349e-19  -8.13655547e-09  -1.72527345e-17  6.77855338e-18  -1.30466502e-18  -3.15753004e-18  -3.51296849e-18  8.13655545e-09  8.13655547e-09  8.13655546e-09  8.13655546e-09  8.13655546e-09  1.37397660e-17  1.02915219e-17  2.20830347e-18  3.55438452e-19  -2.33604428e-03  -2.93083957e-03  -2.34114408e-03  -2.34185535e-03  -2.34185535e-03  -2.34185535e-03  5.94795288e-04  5.09979931e-06  5.81107608e-06  5.81107343e-06  5.81107343e-06  5.88984214e-04  7.11274127e-07  2.64313788e-12  1.20563282e-16  3.59567662e-03  3.65023633e-03  3.61955950e-03  3.61956590e-03  3.61956590e-03  3.61956590e-03  5.45597067e-05  2.38828835e-05  2.38892781e-05  2.38892781e-05  2.38892781e-05  3.06704286e-05  6.39458408e-09  1.72171305e-16  4.94396191e-17  -1.06329528e-03  -1.10155319e-03  -1.07095180e-03  -1.07095183e-03  -1.07095183e-03  -1.07095183e-03  3.82579079e-05  7.65651700e-06  7.65654746e-06  7.65654746e-06  7.65654746e-06  3.06013604e-05  3.04578199e-11  1.90819582e-17  6.50521303e-19
4.20403500e-02  -1.76351330e-08  1.53250781e-17  -6.15702512e-18  1.50690194e-18  3.42531445e-18  3.57294651e-18  1.76351330e-08  1.76351329e-08  1.76351330e-08  1.76351330e-08  1.76351330e-08  1.17521316e-17  9.72997164e-18  2.06604457e-18  1.47632062e-19  -8.26762586e-09  -1.72573767e-17  6.78037729e-18  -1.30501607e-18  -3.15837964e-18  -3.51391373e-18  8.26762584e-09  8.26762587e-09  8.26762586e-09  8.26762586e-09  8.26762585e-09  1.37434630e-17  1.02942910e-17  2.20889766e-18  3.55534090e-19  -2.33667690e-03  -2.93162817e-03  -2.34177401e-03  -2.34248548e-03  -2.34248548e-03  -2.34248548e-03  5.94951264e-04  5.09710552e-06  5.80857367e-06  5.80857103e-06  5.80857103e-06  5.89142693e-04  7.11465510e-07  2.64384912e-12  1.20129601e-16  3.59665072e-03  3.65121850e-03  3.62053342e-03  3.62053982e-03  3.62053982e-03  3.62053982e-03  5.45677779e-05  2.38827005e-05  2.38890968e-05  2.38890968e-05  2.38890968e-05  3.06786811e-05  6.39630467e-09  1.72171305e-16  4.94396191e-17  -1.06358342e-03  -1.10184959e-03  -1.07123996e-03  -1.07123999e-03  -1.07123999e-03  -1.07123999e-03  3.82661708e-05  7.65654596e-06  7.65657643e-06  7.65657643e-06  7.65657643e-06  3.06095943e-05  3.04660153e-11  1.90819582e-17  4.33680869e-19
4.26008880e-02  -1.78478634e-08  1.53291994e-17  -6.15868091e-18  1.50730719e-18  3.42623560e-18  3.57390737e-18  1.78478635e-08  1.78478634e-08  1.78478634e-08  1.78478635e-08  1.78478635e-08  1.17552921e-17  9.73258827e-18  2.06660018e-18  1.47671764e-19  -8.39895318e-09  -1.72620177e-17  6.78220070e-18  -1.30536702e-18  -3.15922901e-18  -3.51485871e-18  8.39895316e-09  8.39895318e-09  8.39895317e-09  8.39895317e-09  8.39895317e-09  1.37471590e-17  1.02970594e-17  2.20949169e-18  3.55629702e-19  -2.33730937e-03  -2.93241656e-03  -2.34240377e-03  -2.34311543e-03  -2.34311543e-03  -2.34311543e-03  5.95107183e-04  5.09439847e-06  5.80605795e-06  5.80605531e-06  5.80605531e-06  5.89301128e-04  7.11656841e-07  2.64455992e-12  1.20563282e-16  3.59762456e-03  3.65220040e-03  3.62150707e-03  3.62151347e-03  3.62151347e-03  3.62151347e-03  5.45758433e-05  2.38825139e-05  2.38889119e-05  2.38889119e-05  2.38889119e-05  3.06869314e-05  6.39802480e-09  1.72171305e-16  4.98732999e-17  -1.06387147e-03  -1.10214590e-03  -1.07152805e-03  -1.07152808e-03  -1.07152808e-03  -1.07152808e-03  3.82744290e-05  7.65657245e-06  7.65660293e-06  7.65660293e-06  7.65660293e-06  3.06178260e-05  3.04742084e-11  1.90819582e-17  4.33680869e-19
