# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
9.82142700e-02  -8.78512825e-07  1.57327257e-17  -6.32080219e-18  1.54698558e-18  3.51642792e-18  3.66798700e-18  8.78512825e-07  8.78512825e-07  8.78512825e-07  8.78512825e-07  8.78512825e-07  1.20647387e-17  9.98878919e-18  2.12100142e-18  1.51559079e-19  -6.42029645e-07  -1.77164235e-17  6.96073553e-18  -1.33972954e-18  -3.24239264e-18  -3.60738394e-18  6.42029645e-07  6.42029645e-07  6.42029645e-07  6.42029645e-07  6.42029645e-07  1.41090395e-17  1.05681195e-17  2.26765440e-18  3.64991308e-19  -2.30457709e-03  -3.00960957e-03  -2.40406527e-03  -2.40479567e-03  -2.40479566e-03  -2.40479566e-03  7.05032479e-04  9.94881816e-05  1.00218575e-04  1.00218572e-04  1.00218572e-04  6.04813907e-04  7.30390515e-07  2.71417567e-12  1.23599048e-16  3.34590703e-03  3.74834102e-03  3.71683972e-03  3.71684629e-03  3.71684629e-03  3.71684629e-03  4.02433994e-04  3.70932692e-04  3.70939259e-04  3.70939259e-04  3.70939259e-04  3.14947350e-05  6.56644658e-09  1.76941795e-16  5.11743425e-17  -9.81636464e-04  -1.13115882e-03  -1.09973498e-03  -1.09973501e-03  -1.09973501e-03  -1.09973501e-03  1.49522357e-04  1.18098515e-04  1.18098547e-04  1.18098547e-04  1.18098547e-04  3.14238105e-05  3.12764122e-11  1.95156391e-17  4.33680869e-19
1.07142840e-01  -8.94129918e-07  1.57965504e-17  -6.34644449e-18  1.55326141e-18  3.53069341e-18  3.68286733e-18  8.94129918e-07  8.94129918e-07  8.94129918e-07  8.94129918e-07  8.94129918e-07  1.21136831e-17  1.00293118e-17  2.12960592e-18  1.52173926e-19  -6.59754024e-07  -1.77882957e-17  6.98897392e-18  -1.34516457e-18  -3.25554641e-18  -3.62201842e-18  6.59754024e-07  6.59754024e-07  6.59754024e-07  6.59754024e-07  6.59754024e-07  1.41662772e-17  1.06109923e-17  2.27685385e-18  3.66472009e-19  -2.31506736e-03  -3.02181899e-03  -2.41381811e-03  -2.41455147e-03  -2.41455146e-03  -2.41455146e-03  7.06751623e-04  9.87507472e-05  9.94841035e-05  9.94841008e-05  9.94841008e-05  6.07267523e-04  7.33353571e-07  2.72518640e-12  1.24032729e-16  3.36099049e-03  3.76354734e-03  3.73191824e-03  3.73192483e-03  3.73192483e-03  3.73192483e-03  4.02556843e-04  3.70927747e-04  3.70934340e-04  3.70934340e-04  3.70934340e-04  3.16225032e-05  6.59308541e-09  1.77809156e-16  5.11743425e-17  -9.86083118e-04  -1.13574772e-03  -1.10419640e-03  -1.10419643e-03  -1.10419643e-03  -1.10419643e-03  1.49664601e-04  1.18113279e-04  1.18113310e-04  1.18113310e-04  1.18113310e-04  3.15512910e-05  3.14032947e-11  1.97324795e-17  4.33680869e-19
1.16071410e-01  -8.97301181e-07  1.58601183e-17  -6.37198360e-18  1.55951199e-18  3.54490148e-18  3.69768778e-18  8.97301181e-07  8.97301181e-07  8.97301181e-07  8.97301181e-07  8.97301181e-07  1.21624305e-17  1.00696714e-17  2.13817580e-18  1.52786298e-19  -6.68955021e-07  -1.78598786e-17  7.01709868e-18  -1.35057773e-18  -3.26864725e-18  -3.63659400e-18  6.68955021e-07  6.68955021e-07  6.68955021e-07  6.68955021e-07  6.68955021e-07  1.42232846e-17  1.06536927e-17  2.28601628e-18  3.67946751e-19  -2.32553656e-03  -3.03397927e-03  -2.42353170e-03  -2.42426801e-03  -2.42426801e-03  -2.42426801e-03  7.08442714e-04  9.79951443e-05  9.87314517e-05  9.87314490e-05  9.87314490e-05  6.09711265e-04  7.36304704e-07  2.73615288e-12  1.24466409e-16  3.37603965e-03  3.77869245e-03  3.74693608e-03  3.74694270e-03  3.74694270e-03  3.74694270e-03  4.02652804e-04  3.70896427e-04  3.70903047e-04  3.70903047e-04  3.70903047e-04  3.17497572e-05  6.61961704e-09  1.78242837e-16  5.11743425e-17  -9.90513425e-04  -1.14031815e-03  -1.10863986e-03  -1.10863989e-03  -1.10863989e-03  -1.10863989e-03  1.49804725e-04  1.18126435e-04  1.18126467e-04  1.18126467e-04  1.18126467e-04  3.16782584e-05  3.15296667e-11  1.97324795e-17  4.33680869e-19
1.24999980e-01  -8.87658078e-07  1.59234323e-17  -6.39742076e-18  1.56573761e-18  3.55905284e-18  3.71244907e-18  8.87658078e-07  8.87658078e-07  8.87658078e-07  8.87658078e-07  8.87658078e-07  1.22109833e-17  1.01098698e-17  2.14671146e-18  1.53396226e-19  -6.69254821e-07  -1.79311758e-17  7.04511115e-18  -1.35596928e-18  -3.28169579e-18  -3.65111140e-18  6.69254821e-07  6.69254821e-07  6.69254821e-07  6.69254821e-07  6.69254821e-07  1.42800644e-17  1.06962226e-17  2.29514212e-18  3.69415606e-19  -2.33598365e-03  -3.04609101e-03  -2.43320652e-03  -2.43394576e-03  -2.43394576e-03  -2.43394576e-03  7.10107360e-04  9.72228652e-05  9.79621120e-05  9.79621093e-05  9.79621093e-05  6.12145251e-04  7.39244055e-07  2.74707557e-12  1.25333771e-16  3.39105568e-03  3.79377711e-03  3.76189396e-03  3.76190061e-03  3.76190061e-03  3.76190061e-03  4.02721438e-04  3.70838289e-04  3.70844935e-04  3.70844935e-04  3.70844935e-04  3.18765032e-05  6.64604276e-09  1.79110199e-16  5.16080234e-17  -9.94927255e-04  -1.14487034e-03  -1.11306559e-03  -1.11306562e-03  -1.11306562e-03  -1.11306562e-03  1.49943081e-04  1.18138330e-04  1.18138362e-04  1.18138362e-04  1.18138362e-04  3.18047190e-05  3.16555339e-11  1.99493200e-17  4.33680869e-19
1.33928550e-01  -8.64835395e-07  1.59864957e-17  -6.42275717e-18  1.57193857e-18  3.57314815e-18  3.72715189e-18  8.64835395e-07  8.64835394e-07  8.64835395e-07  8.64835395e-07  8.64835395e-07  1.22593438e-17  1.01499091e-17  2.15521332e-18  1.54003738e-19  -6.60280135e-07  -1.80021906e-17  7.07301269e-18  -1.36133947e-18  -3.29469266e-18  -3.66557130e-18  6.60280135e-07  6.60280135e-07  6.60280135e-07  6.60280135e-07  6.60280135e-07  1.43366193e-17  1.07385840e-17  2.30423183e-18  3.70878643e-19  -2.34640764e-03  -3.05815478e-03  -2.44284301e-03  -2.44358519e-03  -2.44358519e-03  -2.44358519e-03  7.11747145e-04  9.64353752e-05  9.71775497e-05  9.71775470e-05  9.71775470e-05  6.14569598e-04  7.42171765e-07  2.75795489e-12  1.25767452e-16  3.40603972e-03  3.80880203e-03  3.77679261e-03  3.77679928e-03  3.77679928e-03  3.77679928e-03  4.02762312e-04  3.70752892e-04  3.70759565e-04  3.70759565e-04  3.70759565e-04  3.20027473e-05  6.67236382e-09  1.79543880e-16  5.16080234e-17  -9.99324477e-04  -1.14940449e-03  -1.11747378e-03  -1.11747381e-03  -1.11747381e-03  -1.11747381e-03  1.50080016e-04  1.18149306e-04  1.18149338e-04  1.18149338e-04  1.18149338e-04  3.19306788e-05  3.17809030e-11  1.99493200e-17  4.33680869e-19
1.42857120e-01  -8.28471197e-07  1.60493112e-17  -6.44799403e-18  1.57811517e-18  3.58718808e-18  3.74179694e-18  8.28471197e-07  8.28471197e-07  8.28471197e-07  8.28471197e-07  8.28471197e-07  1.23075143e-17  1.01897910e-17  2.16368177e-18  1.54608863e-19  -6.41662129e-07  -1.80729264e-17  7.10080459e-18  -1.36668857e-18  -3.30763845e-18  -3.67997439e-18  6.41662129e-07  6.41662129e-07  6.41662129e-07  6.41662129e-07  6.41662129e-07  1.43929520e-17  1.07807790e-17  2.31328582e-18  3.72335932e-19  -2.35680754e-03  -3.07017115e-03  -2.45244165e-03  -2.45318674e-03  -2.45318674e-03  -2.45318674e-03  7.13363619e-04  9.56341128e-05  9.63792035e-05  9.63792008e-05  9.63792008e-05  6.16984419e-04  7.45087972e-07  2.76879171e-12  1.26201133e-16  3.42099291e-03  3.82376791e-03  3.79163271e-03  3.79163941e-03  3.79163941e-03  3.79163941e-03  4.02775000e-04  3.70639806e-04  3.70646504e-04  3.70646504e-04  3.70646504e-04  3.21284953e-05  6.69858146e-09  1.80411242e-16  5.20417043e-17  -1.00370496e-03  -1.15392083e-03  -1.12186466e-03  -1.12186469e-03  -1.12186469e-03  -1.12186469e-03  1.50215874e-04  1.18159698e-04  1.18159730e-04  1.18159730e-04  1.18159730e-04  3.20561436e-05  3.19057792e-11  1.99493200e-17  6.50521303e-19
1.51785690e-01  -7.78206787e-07  1.61118819e-17  -6.47313250e-18  1.58426769e-18  3.60117327e-18  3.75638490e-18  7.78206787e-07  7.78206787e-07  7.78206787e-07  7.78206787e-07  7.78206787e-07  1.23554970e-17  1.02295174e-17  2.17211721e-18  1.55211629e-19  -6.13036354e-07  -1.81433864e-17  7.12848814e-18  -1.37201681e-18  -3.32053378e-18  -3.69432132e-18  6.13036354e-07  6.13036354e-07  6.13036354e-07  6.13036354e-07  6.13036354e-07  1.44490651e-17  1.08228095e-17  2.32230451e-18  3.73787540e-19  -2.36718237e-03  -3.08214068e-03  -2.46200286e-03  -2.46275085e-03  -2.46275085e-03  -2.46275085e-03  7.14958308e-04  9.48204904e-05  9.55684860e-05  9.55684832e-05  9.55684832e-05  6.19389825e-04  7.47992809e-07  2.77958646e-12  1.26634814e-16  3.43591636e-03  3.83867544e-03  3.80641496e-03  3.80642169e-03  3.80642169e-03  3.80642169e-03  4.02759081e-04  3.70498603e-04  3.70505328e-04  3.70505328e-04  3.70505328e-04  3.22537530e-05  6.72469688e-09  1.81278603e-16  5.24753851e-17  -1.00806858e-03  -1.15841957e-03  -1.12623842e-03  -1.12623845e-03  -1.12623845e-03  -1.12623845e-03  1.50350990e-04  1.18169839e-04  1.18169871e-04  1.18169871e-04  1.18169871e-04  3.21811193e-05  3.20301689e-11  1.99493200e-17  4.33680869e-19
1.60714260e-01  -7.13686659e-07  1.61742104e-17  -6.49817372e-18  1.59039640e-18  3.61510436e-18  3.77091642e-18  7.13686659e-07  7.13686659e-07  7.13686659e-07  7.13686659e-07  7.13686659e-07  1.24032940e-17  1.02690901e-17  2.18052001e-18  1.55812063e-19  -5.74042673e-07  -1.82135739e-17  7.15606460e-18  -1.37732443e-18  -3.33337921e-18  -3.70861275e-18  5.74042673e-07  5.74042673e-07  5.74042673e-07  5.74042673e-07  5.74042673e-07  1.45049611e-17  1.08646773e-17  2.33128831e-18  3.75233532e-19  -2.37753119e-03  -3.09406389e-03  -2.47152708e-03  -2.47227797e-03  -2.47227797e-03  -2.47227797e-03  7.16532707e-04  9.39958949e-05  9.47467841e-05  9.47467813e-05  9.47467813e-05  6.21785925e-04  7.50886408e-07  2.79033914e-12  1.27068495e-16  3.45081116e-03  3.85352530e-03  3.82114002e-03  3.82114678e-03  3.82114678e-03  3.82114678e-03  4.02714140e-04  3.70328863e-04  3.70335614e-04  3.70335614e-04  3.70335614e-04  3.23785262e-05  6.75071128e-09  1.81712284e-16  5.24753851e-17  -1.01241520e-03  -1.16290090e-03  -1.13059525e-03  -1.13059529e-03  -1.13059529e-03  -1.13059529e-03  1.50485698e-04  1.18180055e-04  1.18180087e-04  1.18180087e-04  1.18180087e-04  3.23056115e-05  3.21540769e-11  2.01661604e-17  4.33680869e-19
1.69642830e-01  -6.34558458e-07  1.62362998e-17  -6.52311882e-18  1.59650160e-18  3.62898197e-18  3.78539216e-18  6.34558458e-07  6.34558458e-07  6.34558458e-07  6.34558458e-07  6.34558458e-07  1.24509076e-17  1.03085110e-17  2.18889056e-18  1.56410192e-19  -5.24325187e-07  -1.82834919e-17  7.18353519e-18  -1.38261169e-18  -3.34617534e-18  -3.72284931e-18  5.24325187e-07  5.24325187e-07  5.24325187e-07  5.24325187e-07  5.24325187e-07  1.45606426e-17  1.09063845e-17  2.34023763e-18  3.76673972e-19  -2.38785306e-03  -3.10594134e-03  -2.48101474e-03  -2.48176852e-03  -2.48176851e-03  -2.48176851e-03  7.18088285e-04  9.31616884e-05  9.39154601e-05  9.39154573e-05  9.39154573e-05  6.24172828e-04  7.53768900e-07  2.80105106e-12  1.27502175e-16  3.46567839e-03  3.86831816e-03  3.83580856e-03  3.83581534e-03  3.83581534e-03  3.83581534e-03  4.02639769e-04  3.70130172e-04  3.70136949e-04  3.70136949e-04  3.70136949e-04  3.25028204e-05  6.77662581e-09  1.82579646e-16  5.24753851e-17  -1.01674470e-03  -1.16736502e-03  -1.13493537e-03  -1.13493540e-03  -1.13493540e-03  -1.13493540e-03  1.50620328e-04  1.18190669e-04  1.18190702e-04  1.18190702e-04  1.18190702e-04  3.24296258e-05  3.22775097e-11  2.01661604e-17  4.33680869e-19
1.78571400e-01  -5.40472926e-07  1.62981526e-17  -6.54796888e-18  1.60258353e-18  3.64280671e-18  3.79981275e-18  5.40472926e-07  5.40472926e-07  5.40472926e-07  5.40472926e-07  5.40472926e-07  1.24983398e-17  1.03477816e-17  2.19722922e-18  1.57006042e-19  -4.63532167e-07  -1.83531435e-17  7.21090114e-18  -1.38787880e-18  -3.35892272e-18  -3.73703165e-18  4.63532167e-07  4.63532167e-07  4.63532167e-07  4.63532167e-07  4.63532167e-07  1.46161119e-17  1.09479328e-17  2.34915285e-18  3.78108926e-19  -2.39814705e-03  -3.11777354e-03  -2.49046626e-03  -2.49122290e-03  -2.49122290e-03  -2.49122290e-03  7.19626487e-04  9.23192085e-05  9.30758517e-05  9.30758489e-05  9.30758489e-05  6.26550638e-04  7.56640410e-07  2.81172134e-12  1.28369537e-16  3.48051909e-03  3.88305466e-03  3.85042122e-03  3.85042802e-03  3.85042802e-03  3.85042802e-03  4.02535566e-04  3.69902122e-04  3.69908925e-04  3.69908925e-04  3.69908925e-04  3.26266411e-05  6.80244162e-09  1.83447008e-16  5.29090660e-17  -1.02105694e-03  -1.17181214e-03  -1.13925894e-03  -1.13925898e-03  -1.13925898e-03  -1.13925898e-03  1.50755201e-04  1.18202001e-04  1.18202033e-04  1.18202033e-04  1.18202033e-04  3.25531677e-05  3.24004721e-11  2.01661604e-17  4.33680869e-19
1.87499970e-01  -4.31083860e-07  1.63597715e-17  -6.57272499e-18  1.60864246e-18  3.65657918e-18  3.81417882e-18  4.31083860e-07  4.31083860e-07  4.31083860e-07  4.31083860e-07  4.31083860e-07  1.25455927e-17  1.03869038e-17  2.20553636e-18  1.57599640e-19  -3.91315977e-07  -1.84225318e-17  7.23816362e-18  -1.39312599e-18  -3.37162190e-18  -3.75116036e-18  3.91315977e-07  3.91315977e-07  3.91315977e-07  3.91315977e-07  3.91315977e-07  1.46713714e-17  1.09893240e-17  2.35803437e-18  3.79538454e-19  -2.40841228e-03  -3.12956100e-03  -2.49988205e-03  -2.50064155e-03  -2.50064155e-03  -2.50064155e-03  7.21148727e-04  9.14697691e-05  9.22292730e-05  9.22292702e-05  9.22292702e-05  6.28919457e-04  7.59501064e-07  2.82235216e-12  1.28369537e-16  3.49533431e-03  3.89773545e-03  3.86497862e-03  3.86498545e-03  3.86498545e-03  3.86498545e-03  4.02401132e-04  3.69644310e-04  3.69651138e-04  3.69651138e-04  3.69651138e-04  3.27499937e-05  6.82815982e-09  1.83880688e-16  5.29090660e-17  -1.02535181e-03  -1.17624245e-03  -1.14356618e-03  -1.14356621e-03  -1.14356621e-03  -1.14356621e-03  1.50890638e-04  1.18214363e-04  1.18214395e-04  1.18214395e-04  1.18214395e-04  3.26762424e-05  3.25229696e-11  2.01661604e-17  4.33680869e-19
1.96428540e-01  -3.06048059e-07  1.64211592e-17  -6.59738821e-18  1.61467867e-18  3.67029997e-18  3.82849098e-18  3.06048059e-07  3.06048059e-07  3.06048059e-07  3.06048059e-07  3.06048059e-07  1.25926682e-17  1.04258792e-17  2.21381232e-18  1.58191010e-19  -3.07333004e-07  -1.84916597e-17  7.26532380e-18  -1.39835350e-18  -3.38427344e-18  -3.76523606e-18  3.07333004e-07  3.07333004e-07  3.07333004e-07  3.07333004e-07  3.07333004e-07  1.47264237e-17  1.10305599e-17  2.36688255e-18  3.80962618e-19  -2.41864784e-03  -3.14130424e-03  -2.50926250e-03  -2.51002485e-03  -2.51002485e-03  -2.51002485e-03  7.22656400e-04  9.06146609e-05  9.13770147e-05  9.13770119e-05  9.13770119e-05  6.31279388e-04  7.62350984e-07  2.83294221e-12  1.29236899e-16  3.51012507e-03  3.91236114e-03  3.87948141e-03  3.87948826e-03  3.87948826e-03  3.87948826e-03  4.02236075e-04  3.69356338e-04  3.69363192e-04  3.69363192e-04  3.69363192e-04  3.28728834e-05  6.85378152e-09  1.84748050e-16  5.33427469e-17  -1.02962918e-03  -1.18065613e-03  -1.14785725e-03  -1.14785728e-03  -1.14785728e-03  -1.14785728e-03  1.51026954e-04  1.18228066e-04  1.18228098e-04  1.18228098e-04  1.18228098e-04  3.27988554e-05  3.26450074e-11  2.03830008e-17  4.33680869e-19
