# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
2.46636500e-02  -5.04402996e-08  1.51967631e-17  -6.10547311e-18  1.49428484e-18  3.39663471e-18  3.54303067e-18  5.04402997e-08  5.04402996e-08  5.04402996e-08  5.04402997e-08  5.04402997e-08  1.16537325e-17  9.64850377e-18  2.04874583e-18  1.46395957e-19  -2.51436388e-08  -1.71128828e-17  6.72360602e-18  -1.29408933e-18  -3.13193491e-18  -3.48449216e-18  2.51436387e-08  2.51436388e-08  2.51436388e-08  2.51436388e-08  2.51436388e-08  1.36283907e-17  1.02080982e-17  2.19040283e-18  3.52557247e-19  -2.29877456e-03  -2.90708200e-03  -2.32216662e-03  -2.32287213e-03  -2.32287213e-03  -2.32287213e-03  6.08307446e-04  2.33920643e-05  2.40975754e-05  2.40975728e-05  2.40975728e-05  5.84209873e-04  7.05508496e-07  2.62171231e-12  1.19262239e-16  3.49528045e-03  3.62064729e-03  3.59021914e-03  3.59022548e-03  3.59022548e-03  3.59022548e-03  1.25366840e-04  9.49386850e-05  9.49450278e-05  9.49450278e-05  9.49450278e-05  3.04218123e-05  6.34274920e-09  1.70870262e-16  4.90059382e-17  -1.03188876e-03  -1.09262394e-03  -1.06227060e-03  -1.06227063e-03  -1.06227063e-03  -1.06227063e-03  6.07351757e-05  3.03818415e-05  3.03818718e-05  3.03818718e-05  3.03818718e-05  3.03533040e-05  3.02109271e-11  1.88651178e-17  4.33680869e-19
2.69058000e-02  -5.47510874e-08  1.52133807e-17  -6.11214940e-18  1.49591883e-18  3.40034891e-18  3.54690495e-18  5.47510874e-08  5.47510874e-08  5.47510874e-08  5.47510874e-08  5.47510874e-08  1.16664757e-17  9.65905434e-18  2.05098612e-18  1.46556040e-19  -2.75753805e-08  -1.71315956e-17  6.73095823e-18  -1.29550441e-18  -3.13535966e-18  -3.48830243e-18  2.75753805e-08  2.75753805e-08  2.75753805e-08  2.75753805e-08  2.75753805e-08  1.36432932e-17  1.02192607e-17  2.19279802e-18  3.52942765e-19  -2.30134785e-03  -2.91026088e-03  -2.32470590e-03  -2.32541218e-03  -2.32541218e-03  -2.32541218e-03  6.08913031e-04  2.33580482e-05  2.40643308e-05  2.40643281e-05  2.40643281e-05  5.84848702e-04  7.06279965e-07  2.62457894e-12  1.19262239e-16  3.49920482e-03  3.62460644e-03  3.59414502e-03  3.59415137e-03  3.59415137e-03  3.59415137e-03  1.25401626e-04  9.49401982e-05  9.49465479e-05  9.49465479e-05  9.49465479e-05  3.04550783e-05  6.34968495e-09  1.70870262e-16  4.94396191e-17  -1.03304841e-03  -1.09381871e-03  -1.06343219e-03  -1.06343222e-03  -1.06343222e-03  -1.06343222e-03  6.07703048e-05  3.03837795e-05  3.03838097e-05  3.03838097e-05  3.03838097e-05  3.03864951e-05  3.02439625e-11  1.88651178e-17  4.33680869e-19
2.91479500e-02  -5.90043375e-08  1.52299801e-17  -6.11881841e-18  1.49755104e-18  3.40405905e-18  3.55077500e-18  5.90043375e-08  5.90043375e-08  5.90043375e-08  5.90043375e-08  5.90043375e-08  1.16792051e-17  9.66959340e-18  2.05322396e-18  1.46715948e-19  -3.00197107e-08  -1.71502880e-17  6.73830243e-18  -1.29691794e-18  -3.13878067e-18  -3.49210854e-18  3.00197106e-08  3.00197107e-08  3.00197107e-08  3.00197107e-08  3.00197107e-08  1.36581795e-17  1.02304110e-17  2.19519059e-18  3.53327864e-19  -2.30391921e-03  -2.91343628e-03  -2.32724240e-03  -2.32794945e-03  -2.32794945e-03  -2.32794945e-03  6.09517076e-04  2.33231904e-05  2.40302436e-05  2.40302410e-05  2.40302410e-05  5.85486835e-04  7.07050591e-07  2.62744253e-12  1.19695920e-16  3.50312513e-03  3.62856128e-03  3.59806661e-03  3.59807297e-03  3.59807297e-03  3.59807297e-03  1.25436144e-04  9.49414796e-05  9.49478362e-05  9.49478362e-05  9.49478362e-05  3.04883080e-05  6.35661313e-09  1.71303943e-16  4.94396191e-17  -1.03420694e-03  -1.09501219e-03  -1.06459251e-03  -1.06459254e-03  -1.06459254e-03  -1.06459254e-03  6.08052429e-05  3.03855626e-05  3.03855929e-05  3.03855929e-05  3.03855929e-05  3.04196500e-05  3.02769617e-11  1.90819582e-17  4.33680869e-19
3.13901000e-02  -6.31974521e-08  1.52465615e-17  -6.12548015e-18  1.49918147e-18  3.40776515e-18  3.55464084e-18  6.31974521e-08  6.31974521e-08  6.31974521e-08  6.31974521e-08  6.31974521e-08  1.16919206e-17  9.68012099e-18  2.05545937e-18  1.46875682e-19  -3.24738486e-08  -1.71689601e-17  6.74563862e-18  -1.29832994e-18  -3.14219796e-18  -3.49591050e-18  3.24738486e-08  3.24738486e-08  3.24738486e-08  3.24738486e-08  3.24738486e-08  1.36730496e-17  1.02415491e-17  2.19758057e-18  3.53712543e-19  -2.30648864e-03  -2.91660823e-03  -2.32977614e-03  -2.33048396e-03  -2.33048396e-03  -2.33048396e-03  6.10119594e-04  2.32875018e-05  2.39953248e-05  2.39953222e-05  2.39953222e-05  5.86124272e-04  7.07820379e-07  2.63030353e-12  1.19695920e-16  3.50704141e-03  3.63251180e-03  3.60198394e-03  3.60199030e-03  3.60199030e-03  3.60199030e-03  1.25470391e-04  9.49425255e-05  9.49488891e-05  9.49488891e-05  9.49488891e-05  3.05215016e-05  6.36353377e-09  1.71303943e-16  4.94396191e-17  -1.03536437e-03  -1.09620436e-03  -1.06575156e-03  -1.06575159e-03  -1.06575159e-03  -1.06575159e-03  6.08399925e-05  3.03871934e-05  3.03872237e-05  3.03872237e-05  3.03872237e-05  3.04527688e-05  3.03099254e-11  1.88651178e-17  4.33680869e-19
3.36322500e-02  -6.73278419e-08  1.52631248e-17  -6.13213466e-18  1.50081012e-18  3.41146723e-18  3.55850247e-18  6.73278419e-08  6.73278419e-08  6.73278419e-08  6.73278419e-08  6.73278419e-08  1.17046223e-17  9.69063713e-18  2.05769235e-18  1.47035243e-19  -3.49350268e-08  -1.71876118e-17  6.75296685e-18  -1.29974040e-18  -3.14561153e-18  -3.49970834e-18  3.49350268e-08  3.49350268e-08  3.49350268e-08  3.49350268e-08  3.49350268e-08  1.36879035e-17  1.02526752e-17  2.19996794e-18  3.54096804e-19  -2.30905613e-03  -2.91977673e-03  -2.33230713e-03  -2.33301572e-03  -2.33301572e-03  -2.33301572e-03  6.10720600e-04  2.32509932e-05  2.39595852e-05  2.39595826e-05  2.39595826e-05  5.86761017e-04  7.08589331e-07  2.63316062e-12  1.20129601e-16  3.51095368e-03  3.63645804e-03  3.60589701e-03  3.60590338e-03  3.60590338e-03  3.60590338e-03  1.25504362e-04  9.49433325e-05  9.49497030e-05  9.49497030e-05  9.49497030e-05  3.05546591e-05  6.37044689e-09  1.71303943e-16  4.94396191e-17  -1.03652068e-03  -1.09739524e-03  -1.06690936e-03  -1.06690939e-03  -1.06690939e-03  -1.06690939e-03  6.08745563e-05  3.03886743e-05  3.03887047e-05  3.03887047e-05  3.03887047e-05  3.04858516e-05  3.03428530e-11  1.88651178e-17  4.33680869e-19
3.58744000e-02  -7.13929262e-08  1.52796702e-17  -6.13878196e-18  1.50243702e-18  3.41516530e-18  3.56235993e-18  7.13929263e-08  7.13929262e-08  7.13929262e-08  7.13929263e-08  7.13929263e-08  1.17173102e-17  9.70114188e-18  2.05992291e-18  1.47194630e-19  -3.74004904e-08  -1.72062434e-17  6.76028713e-18  -1.30114933e-18  -3.14902141e-18  -3.50350206e-18  3.74004903e-08  3.74004904e-08  3.74004904e-08  3.74004904e-08  3.74004904e-08  1.37027413e-17  1.02637892e-17  2.20235273e-18  3.54480648e-19  -2.31162169e-03  -2.92294180e-03  -2.33483537e-03  -2.33554473e-03  -2.33554473e-03  -2.33554473e-03  6.11320105e-04  2.32136755e-05  2.39230356e-05  2.39230329e-05  2.39230329e-05  5.87397072e-04  7.09357449e-07  2.63601510e-12  1.20129601e-16  3.51486194e-03  3.64039999e-03  3.60980584e-03  3.60981221e-03  3.60981221e-03  3.60981221e-03  1.25538055e-04  9.49438970e-05  9.49502744e-05  9.49502744e-05  9.49502744e-05  3.05877806e-05  6.37735252e-09  1.71737624e-16  4.94396191e-17  -1.03767589e-03  -1.09858482e-03  -1.06806590e-03  -1.06806593e-03  -1.06806593e-03  -1.06806593e-03  6.09089367e-05  3.03900078e-05  3.03900381e-05  3.03900381e-05  3.03900381e-05  3.05188986e-05  3.03757451e-11  1.88651178e-17  4.33680869e-19
3.81165500e-02  -7.53901332e-08  1.52961977e-17  -6.14542206e-18  1.50406215e-18  3.41885936e-18  3.56621321e-18  7.53901332e-08  7.53901332e-08  7.53901332e-08  7.53901332e-08  7.53901332e-08  1.17299844e-17  9.71163527e-18  2.06215106e-18  1.47353846e-19  -3.98674974e-08  -1.72248548e-17  6.76759950e-18  -1.30255674e-18  -3.15242759e-18  -3.50729167e-18  3.98674974e-08  3.98674974e-08  3.98674974e-08  3.98674974e-08  3.98674974e-08  1.37175631e-17  1.02748912e-17  2.20473494e-18  3.54864077e-19  -2.31418532e-03  -2.92610344e-03  -2.33736088e-03  -2.33807101e-03  -2.33807100e-03  -2.33807100e-03  6.11918123e-04  2.31755592e-05  2.38856866e-05  2.38856840e-05  2.38856840e-05  5.88032439e-04  7.10124736e-07  2.63886656e-12  1.20129601e-16  3.51876622e-03  3.64433769e-03  3.61371044e-03  3.61371682e-03  3.61371682e-03  3.61371682e-03  1.25571466e-04  9.49442154e-05  9.49505997e-05  9.49505997e-05  9.49505997e-05  3.06208664e-05  6.38425068e-09  1.71737624e-16  4.94396191e-17  -1.03882999e-03  -1.09977313e-03  -1.06922119e-03  -1.06922122e-03  -1.06922122e-03  -1.06922122e-03  6.09431363e-05  3.03911961e-05  3.03912265e-05  3.03912265e-05  3.03912265e-05  3.05519098e-05  3.04086014e-11  1.88651178e-17  4.33680869e-19
4.03587000e-02  -7.93168996e-08  1.53127073e-17  -6.15205500e-18  1.50568553e-18  3.42254944e-18  3.57006233e-18  7.93168996e-08  7.93168995e-08  7.93168996e-08  7.93168996e-08  7.93168996e-08  1.17426450e-17  9.72211733e-18  2.06437680e-18  1.47512889e-19  -4.23333187e-08  -1.72434461e-17  6.77490397e-18  -1.30396262e-18  -3.15583010e-18  -3.51107720e-18  4.23333187e-08  4.23333187e-08  4.23333187e-08  4.23333187e-08  4.23333187e-08  1.37323689e-17  1.02859812e-17  2.20711457e-18  3.55247093e-19  -2.31674701e-03  -2.92926167e-03  -2.33988366e-03  -2.34059456e-03  -2.34059455e-03  -2.34059455e-03  6.12514666e-04  2.31366552e-05  2.38475490e-05  2.38475463e-05  2.38475463e-05  5.88667120e-04  7.10891195e-07  2.64171454e-12  1.20563282e-16  3.52266654e-03  3.64827113e-03  3.61761082e-03  3.61761721e-03  3.61761721e-03  3.61761721e-03  1.25604592e-04  9.49442843e-05  9.49506754e-05  9.49506754e-05  9.49506754e-05  3.06539164e-05  6.39114139e-09  1.71737624e-16  4.94396191e-17  -1.03998299e-03  -1.10096014e-03  -1.07037523e-03  -1.07037526e-03  -1.07037526e-03  -1.07037526e-03  6.09771576e-05  3.03922418e-05  3.03922722e-05  3.03922722e-05  3.03922722e-05  3.05848854e-05  3.04414222e-11  1.90819582e-17  4.33680869e-19
4.26008500e-02  -8.31706708e-08  1.53291992e-17  -6.15868079e-18  1.50730716e-18  3.42623554e-18  3.57390730e-18  8.31706708e-08  8.31706708e-08  8.31706708e-08  8.31706708e-08  8.31706708e-08  1.17552919e-17  9.73258810e-18  2.06660014e-18  1.47671761e-19  -4.47952380e-08  -1.72620173e-17  6.78220058e-18  -1.30536700e-18  -3.15922895e-18  -3.51485864e-18  4.47952380e-08  4.47952380e-08  4.47952380e-08  4.47952380e-08  4.47952380e-08  1.37471587e-17  1.02970592e-17  2.20949165e-18  3.55629696e-19  -2.31930676e-03  -2.93241650e-03  -2.34240373e-03  -2.34311539e-03  -2.34311539e-03  -2.34311539e-03  6.13109748e-04  2.30969738e-05  2.38086333e-05  2.38086306e-05  2.38086306e-05  5.89301117e-04  7.11656828e-07  2.64455992e-12  1.20129601e-16  3.52656291e-03  3.65220034e-03  3.62150701e-03  3.62151341e-03  3.62151341e-03  3.62151341e-03  1.25637429e-04  9.49441001e-05  9.49504981e-05  9.49504981e-05  9.49504981e-05  3.06869308e-05  6.39802468e-09  1.72171305e-16  4.94396191e-17  -1.04113488e-03  -1.10214588e-03  -1.07152803e-03  -1.07152806e-03  -1.07152806e-03  -1.07152806e-03  6.10110031e-05  3.03931472e-05  3.03931776e-05  3.03931776e-05  3.03931776e-05  3.06178255e-05  3.04742078e-11  1.90819582e-17  4.33680869e-19
4.48430000e-02  -8.69489012e-08  1.53456733e-17  -6.16529947e-18  1.50892705e-18  3.42991768e-18  3.57774815e-18  8.69489012e-08  8.69489011e-08  8.69489012e-08  8.69489012e-08  8.69489012e-08  1.17679252e-17  9.74304761e-18  2.06882110e-18  1.47830463e-19  -4.72505517e-08  -1.72805687e-17  6.78948934e-18  -1.30676986e-18  -3.16262414e-18  -3.51863603e-18  4.72505517e-08  4.72505517e-08  4.72505517e-08  4.72505517e-08  4.72505517e-08  1.37619326e-17  1.03081254e-17  2.21186616e-18  3.56011887e-19  -2.32186456e-03  -2.93556794e-03  -2.34492109e-03  -2.34563351e-03  -2.34563351e-03  -2.34563351e-03  6.13703381e-04  2.30565257e-05  2.37689500e-05  2.37689474e-05  2.37689474e-05  5.89934434e-04  7.12421639e-07  2.64740183e-12  1.20563282e-16  3.53045535e-03  3.65612532e-03  3.62539901e-03  3.62540541e-03  3.62540541e-03  3.62540541e-03  1.25669974e-04  9.49436593e-05  9.49500642e-05  9.49500642e-05  9.49500642e-05  3.07199098e-05  6.40490058e-09  1.72604986e-16  4.94396191e-17  -1.04228567e-03  -1.10333035e-03  -1.07267959e-03  -1.07267962e-03  -1.07267962e-03  -1.07267962e-03  6.10446753e-05  3.03939146e-05  3.03939451e-05  3.03939451e-05  3.03939451e-05  3.06507302e-05  3.05069581e-11  1.90819582e-17  4.33680869e-19
4.70851500e-02  -9.06490539e-08  1.53621298e-17  -6.17191104e-18  1.51054520e-18  3.43359588e-18  3.58158487e-18  9.06490539e-08  9.06490538e-08  9.06490539e-08  9.06490539e-08  9.06490539e-08  1.17805449e-17  9.75349591e-18  2.07103967e-18  1.47988994e-19  -4.96965685e-08  -1.72991001e-17  6.79677029e-18  -1.30817123e-18  -3.16601569e-18  -3.52240936e-18  4.96965685e-08  4.96965685e-08  4.96965685e-08  4.96965685e-08  4.96965685e-08  1.37766907e-17  1.03191797e-17  2.21423814e-18  3.56393669e-19  -2.32442043e-03  -2.93871600e-03  -2.34743575e-03  -2.34814894e-03  -2.34814893e-03  -2.34814893e-03  6.14295578e-04  2.30153214e-05  2.37285096e-05  2.37285070e-05  2.37285070e-05  5.90567071e-04  7.13185629e-07  2.65024114e-12  1.20563282e-16  3.53434387e-03  3.66004610e-03  3.62928683e-03  3.62929324e-03  3.62929324e-03  3.62929324e-03  1.25702224e-04  9.49429586e-05  9.49493703e-05  9.49493703e-05  9.49493703e-05  3.07528533e-05  6.41176910e-09  1.72604986e-16  4.98732999e-17  -1.04343537e-03  -1.10451354e-03  -1.07382991e-03  -1.07382994e-03  -1.07382994e-03  -1.07382994e-03  6.10781766e-05  3.03945465e-05  3.03945771e-05  3.03945771e-05  3.03945771e-05  3.06835996e-05  3.05396734e-11  1.90819582e-17  4.33680869e-19
4.93273000e-02  -9.42686009e-08  1.53785686e-17  -6.17851554e-18  1.51216162e-18  3.43727013e-18  3.58541749e-18  9.42686009e-08  9.42686009e-08  9.42686009e-08  9.42686009e-08  9.42686009e-08  1.17931512e-17  9.76393303e-18  2.07325587e-18  1.48147355e-19  -5.21306102e-08  -1.73176117e-17  6.80404345e-18  -1.30957109e-18  -3.16940362e-18  -3.52617866e-18  5.21306102e-08  5.21306102e-08  5.21306102e-08  5.21306102e-08  5.21306102e-08  1.37914330e-17  1.03302221e-17  2.21660757e-18  3.56775043e-19  -2.32697434e-03  -2.94186069e-03  -2.34994772e-03  -2.35066167e-03  -2.35066166e-03  -2.35066166e-03  6.14886350e-04  2.29733711e-05  2.36873226e-05  2.36873199e-05  2.36873199e-05  5.91199031e-04  7.13948802e-07  2.65307654e-12  1.20996962e-16  3.53822850e-03  3.66396267e-03  3.63317049e-03  3.63317691e-03  3.63317691e-03  3.63317691e-03  1.25734175e-04  9.49419944e-05  9.49484130e-05  9.49484130e-05  9.49484130e-05  3.07857617e-05  6.41863027e-09  1.73038667e-16  4.98732999e-17  -1.04458396e-03  -1.10569547e-03  -1.07497901e-03  -1.07497904e-03  -1.07497904e-03  -1.07497904e-03  6.11115096e-05  3.03950453e-05  3.03950758e-05  3.03950758e-05  3.03950758e-05  3.07164338e-05  3.05723535e-11  1.92987987e-17  6.50521303e-19
5.15694500e-02  -9.78050232e-08  1.53949900e-17  -6.18511299e-18  1.51377631e-18  3.44094047e-18  3.58924602e-18  9.78050232e-08  9.78050232e-08  9.78050232e-08  9.78050232e-08  9.78050232e-08  1.18057439e-17  9.77435901e-18  2.07546970e-18  1.48305548e-19  -5.45500107e-08  -1.73361035e-17  6.81130884e-18  -1.31096945e-18  -3.17278792e-18  -3.52994393e-18  5.45500106e-08  5.45500107e-08  5.45500107e-08  5.45500107e-08  5.45500107e-08  1.38061596e-17  1.03412528e-17  2.21897448e-18  3.57156009e-19  -2.32952632e-03  -2.94500203e-03  -2.35245700e-03  -2.35317171e-03  -2.35317171e-03  -2.35317171e-03  6.15475712e-04  2.29306854e-05  2.36453992e-05  2.36453965e-05  2.36453965e-05  5.91830316e-04  7.14711160e-07  2.65591021e-12  1.20996962e-16  3.54210925e-03  3.66787507e-03  3.63705001e-03  3.63705644e-03  3.63705644e-03  3.63705644e-03  1.25765824e-04  9.49407633e-05  9.49471888e-05  9.49471888e-05  9.49471888e-05  3.08186348e-05  6.42548411e-09  1.73038667e-16  4.98732999e-17  -1.04573146e-03  -1.10687614e-03  -1.07612688e-03  -1.07612691e-03  -1.07612691e-03  -1.07612691e-03  6.11446767e-05  3.03954131e-05  3.03954437e-05  3.03954437e-05  3.03954437e-05  3.07492329e-05  3.06049990e-11  1.90819582e-17  4.33680869e-19
5.38116000e-02  -1.01255811e-07  1.54113938e-17  -6.19170341e-18  1.51538929e-18  3.44460689e-18  3.59307046e-18  1.01255811e-07  1.01255811e-07  1.01255811e-07  1.01255811e-07  1.01255811e-07  1.18183233e-17  9.78477387e-18  2.07768117e-18  1.48463572e-19  -5.69521166e-08  -1.73545756e-17  6.81856649e-18  -1.31236633e-18  -3.17616862e-18  -3.53370519e-18  5.69521166e-08  5.69521166e-08  5.69521166e-08  5.69521166e-08  5.69521166e-08  1.38208705e-17  1.03522717e-17  2.22133886e-18  3.57536569e-19  -2.33207634e-03  -2.94814001e-03  -2.35496361e-03  -2.35567909e-03  -2.35567909e-03  -2.35567909e-03  6.16063675e-04  2.28872744e-05  2.36027498e-05  2.36027471e-05  2.36027471e-05  5.92460928e-04  7.15472706e-07  2.65873998e-12  1.20996962e-16  3.54598613e-03  3.67178330e-03  3.64092539e-03  3.64093183e-03  3.64093183e-03  3.64093183e-03  1.25797167e-04  9.49392619e-05  9.49456943e-05  9.49456943e-05  9.49456943e-05  3.08514730e-05  6.43233066e-09  1.73038667e-16  4.98732999e-17  -1.04687787e-03  -1.10805555e-03  -1.07727352e-03  -1.07727355e-03  -1.07727355e-03  -1.07727355e-03  6.11776802e-05  3.03956525e-05  3.03956831e-05  3.03956831e-05  3.03956831e-05  3.07819971e-05  3.06376094e-11  1.90819582e-17  4.33680869e-19
5.60537500e-02  -1.04618462e-07  1.54277801e-17  -6.19828682e-18  1.51700055e-18  3.44826941e-18  3.59689084e-18  1.04618462e-07  1.04618462e-07  1.04618462e-07  1.04618462e-07  1.04618462e-07  1.18308893e-17  9.79517767e-18  2.07989030e-18  1.48621428e-19  -5.93342869e-08  -1.73730281e-17  6.82581642e-18  -1.31376172e-18  -3.17954572e-18  -3.53746245e-18  5.93342869e-08  5.93342869e-08  5.93342869e-08  5.93342869e-08  5.93342869e-08  1.38355657e-17  1.03632789e-17  2.22370073e-18  3.57916725e-19  -2.33462441e-03  -2.95127466e-03  -2.35746756e-03  -2.35818380e-03  -2.35818379e-03  -2.35818379e-03  6.16650252e-04  2.28431484e-05  2.35593845e-05  2.35593819e-05  2.35593819e-05  5.93090870e-04  7.16233442e-07  2.66156671e-12  1.20996962e-16  3.54985917e-03  3.67568737e-03  3.64479666e-03  3.64480310e-03  3.64480310e-03  3.64480310e-03  1.25828202e-04  9.49374869e-05  9.49439261e-05  9.49439261e-05  9.49439261e-05  3.08842762e-05  6.43916992e-09  1.73038667e-16  4.98732999e-17  -1.04802318e-03  -1.10923370e-03  -1.07841895e-03  -1.07841898e-03  -1.07841898e-03  -1.07841898e-03  6.12105228e-05  3.03957656e-05  3.03957963e-05  3.03957963e-05  3.03957963e-05  3.08147265e-05  3.06701851e-11  1.90819582e-17  4.33680869e-19
5.82959000e-02  -1.07890485e-07  1.54441491e-17  -6.20486325e-18  1.51861009e-18  3.45192805e-18  3.60070717e-18  1.07890485e-07  1.07890485e-07  1.07890485e-07  1.07890485e-07  1.07890485e-07  1.18434420e-17  9.80557042e-18  2.08209708e-18  1.48779116e-19  -6.16938929e-08  -1.73914610e-17  6.83305866e-18  -1.31515563e-18  -3.18291924e-18  -3.54121572e-18  6.16938929e-08  6.16938929e-08  6.16938929e-08  6.16938929e-08  6.16938929e-08  1.38502453e-17  1.03742744e-17  2.22606009e-18  3.58296477e-19  -2.33717053e-03  -2.95440599e-03  -2.35996885e-03  -2.36068585e-03  -2.36068584e-03  -2.36068584e-03  6.17235455e-04  2.27983176e-05  2.35153136e-05  2.35153109e-05  2.35153109e-05  5.93720144e-04  7.16993370e-07  2.66439084e-12  1.21430643e-16  3.55372838e-03  3.67958730e-03  3.64866381e-03  3.64867026e-03  3.64867026e-03  3.64867026e-03  1.25858926e-04  9.49354349e-05  9.49418809e-05  9.49418809e-05  9.49418809e-05  3.09170447e-05  6.44600192e-09  1.73472348e-16  4.98732999e-17  -1.04916740e-03  -1.11041061e-03  -1.07956316e-03  -1.07956319e-03  -1.07956319e-03  -1.07956319e-03  6.12432067e-05  3.03957548e-05  3.03957855e-05  3.03957855e-05  3.03957855e-05  3.08474212e-05  3.07027266e-11  1.90819582e-17  4.33680869e-19
6.05380500e-02  -1.11069396e-07  1.54605008e-17  -6.21143271e-18  1.52021794e-18  3.45558282e-18  3.60451946e-18  1.11069396e-07  1.11069396e-07  1.11069396e-07  1.11069396e-07  1.11069396e-07  1.18559813e-17  9.81595217e-18  2.08430152e-18  1.48936637e-19  -6.40283184e-08  -1.74098744e-17  6.84029323e-18  -1.31654807e-18  -3.18628919e-18  -3.54496502e-18  6.40283184e-08  6.40283184e-08  6.40283184e-08  6.40283184e-08  6.40283184e-08  1.38649094e-17  1.03852583e-17  2.22841695e-18  3.58675827e-19  -2.33971470e-03  -2.95753399e-03  -2.36246749e-03  -2.36318525e-03  -2.36318524e-03  -2.36318524e-03  6.17819296e-04  2.27527920e-05  2.34705472e-05  2.34705445e-05  2.34705445e-05  5.94348751e-04  7.17752495e-07  2.66721150e-12  1.21430643e-16  3.55759377e-03  3.68348311e-03  3.65252687e-03  3.65253333e-03  3.65253333e-03  3.65253333e-03  1.25889334e-04  9.49331024e-05  9.49395553e-05  9.49395553e-05  9.49395553e-05  3.09497784e-05  6.45282670e-09  1.73906028e-16  4.98732999e-17  -1.05031053e-03  -1.11158627e-03  -1.08070616e-03  -1.08070619e-03  -1.08070619e-03  -1.08070619e-03  6.12757344e-05  3.03956225e-05  3.03956532e-05  3.03956532e-05  3.03956532e-05  3.08800812e-05  3.07352334e-11  1.92987987e-17  4.33680869e-19
6.27802000e-02  -1.14152721e-07  1.54768352e-17  -6.21799524e-18  1.52182408e-18  3.45923372e-18  3.60832771e-18  1.14152721e-07  1.14152721e-07  1.14152721e-07  1.14152721e-07  1.14152721e-07  1.18685074e-17  9.82632295e-18  2.08650363e-18  1.49093992e-19  -6.63349591e-08  -1.74282684e-17  6.84752016e-18  -1.31793903e-18  -3.18965558e-18  -3.54871036e-18  6.63349591e-08  6.63349591e-08  6.63349591e-08  6.63349591e-08  6.63349591e-08  1.38795580e-17  1.03962305e-17  2.23077133e-18  3.59054776e-19  -2.34225691e-03  -2.96065870e-03  -2.36496349e-03  -2.36568201e-03  -2.36568200e-03  -2.36568200e-03  6.18401787e-04  2.27065818e-05  2.34250953e-05  2.34250926e-05  2.34250926e-05  5.94976695e-04  7.18510817e-07  2.67002956e-12  1.21430643e-16  3.56145537e-03  3.68737479e-03  3.65638585e-03  3.65639231e-03  3.65639231e-03  3.65639231e-03  1.25919424e-04  9.49304863e-05  9.49369460e-05  9.49369460e-05  9.49369460e-05  3.09824776e-05  6.45964426e-09  1.73906028e-16  5.03069808e-17  -1.05145258e-03  -1.11276068e-03  -1.08184795e-03  -1.08184798e-03  -1.08184798e-03  -1.08184798e-03  6.13081082e-05  3.03953708e-05  3.03954015e-05  3.03954015e-05  3.03954015e-05  3.09127067e-05  3.07677059e-11  1.92987987e-17  4.33680869e-19
