method,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
unweightedHarmonic,0.0201794,7412,0.00058482,0.000623666,0.0518081,0.000598617,0.000841532,0.0233836,0.000920625,0.00128335,0.034061,0.000430191,0.00105926,0.0287384,0.000182437,0.000206819,0.00250479,0.000187511,0.000206454,0.00203015,0.000402555,0.000910885,0.0167057,0.000124273,0.000235847,0.0040549,0.00036667,0.00108612,0.020465,0.000414103,0.000819324,0.0119637,0.000131842,0.000186012,0.00219172,0.000368261,0.000901423,0.0130939,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,2.21347e-09
