method,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
unweightedHarmonic,0.0178571,488,0.00560793,0.00592822,0.0114204,0.00568885,0.00798032,0.0132458,0.00316119,0.00326128,0.0053999,0.00810254,0.00814506,0.011097,0.00508341,0.00526414,0.00801628,0.00534062,0.00553351,0.0087475,0.0033321,0.00357134,0.00610949,8.73188e-05,0.000111488,0.000292976,0.0034107,0.00363018,0.00613656,0.00355931,0.00381811,0.00671596,8.95524e-05,0.000108382,0.000272435,0.00363832,0.00388255,0.00682032,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,2.5389e-09
