method,fieldSource,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,x0IntracellularLeak_L1,x0IntracellularLeak_L2,x0IntracellularLeak_Linf,x1IntracellularLeak_L1,x1IntracellularLeak_L2,x1IntracellularLeak_Linf,x0IntracellularLeakIntegral,x1IntracellularLeakIntegral,x0AssembledFlux_L1,x0AssembledFlux_L2,x0AssembledFlux_Linf,x1AssembledFlux_L1,x1AssembledFlux_L2,x1AssembledFlux_Linf,x0CorrectionFlux_L1,x0CorrectionFlux_L2,x0CorrectionFlux_Linf,x1CorrectionFlux_L1,x1CorrectionFlux_L2,x1CorrectionFlux_Linf,x0OrthogonalFlux_L1,x0OrthogonalFlux_L2,x0OrthogonalFlux_Linf,x1OrthogonalFlux_L1,x1OrthogonalFlux_L2,x1OrthogonalFlux_Linf,exactHeartInterfaceResidual_L1,exactHeartInterfaceResidual_L2,exactHeartInterfaceResidual_Linf,exactHeartBulkResidual_L1,exactHeartBulkResidual_L2,exactHeartBulkResidual_Linf,exactBathInterfaceResidual_L1,exactBathInterfaceResidual_L2,exactBathInterfaceResidual_Linf,exactBathBulkResidual_L1,exactBathBulkResidual_L2,exactBathBulkResidual_Linf,exactHeartInterfaceLhsError_L1,exactHeartInterfaceLhsError_L2,exactHeartInterfaceLhsError_Linf,exactHeartBulkLhsError_L1,exactHeartBulkLhsError_L2,exactHeartBulkLhsError_Linf,exactHeartInterfaceRhsError_L1,exactHeartInterfaceRhsError_L2,exactHeartInterfaceRhsError_Linf,exactHeartBulkRhsError_L1,exactHeartBulkRhsError_L2,exactHeartBulkRhsError_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
distanceWeightedHarmonic,numerical,0.0201793,1888,0.00537452,0.00574715,0.0211525,0.00539322,0.0064186,0.0202002,0.00513394,0.00519219,0.00753217,0.00557786,0.00563766,0.00769498,0.000630614,0.000748525,0.00209613,0.00059722,0.000720079,0.00203468,0.000792898,0.00095799,0.00288117,0.00212751,0.00219314,0.00394346,0.00137795,0.0015281,0.0033918,0.000768442,0.000937723,0.00340943,0.0020152,0.00209201,0.00397762,0.00132636,0.00148537,0.00339297,0.00109131,0.00112263,0.00184443,0.00107042,0.00110333,0.00192312,0.00109006,-0.00107042,0.00106323,0.00135654,0.00478859,0.00109023,0.0014259,0.00564151,0,0,0,0,0,0,0.00106323,0.00135654,0.00478859,0.00109023,0.0014259,0.00564151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,2.72925e-09
