method,assembly,fieldSource,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,x0IntracellularLeak_L1,x0IntracellularLeak_L2,x0IntracellularLeak_Linf,x1IntracellularLeak_L1,x1IntracellularLeak_L2,x1IntracellularLeak_Linf,x0IntracellularLeakIntegral,x1IntracellularLeakIntegral,x0AssembledFlux_L1,x0AssembledFlux_L2,x0AssembledFlux_Linf,x1AssembledFlux_L1,x1AssembledFlux_L2,x1AssembledFlux_Linf,x0CorrectionFlux_L1,x0CorrectionFlux_L2,x0CorrectionFlux_Linf,x1CorrectionFlux_L1,x1CorrectionFlux_L2,x1CorrectionFlux_Linf,x0OrthogonalFlux_L1,x0OrthogonalFlux_L2,x0OrthogonalFlux_Linf,x1OrthogonalFlux_L1,x1OrthogonalFlux_L2,x1OrthogonalFlux_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
distanceWeightedHarmonic,matchedSubmesh,numerical,0.0178571,492,0.00330157,0.00330754,0.00422067,0.00333574,0.00466236,0.00954435,0.00328029,0.00331722,0.00432802,0.00338286,0.00342001,0.00646653,0.00500756,0.00517927,0.00839289,0.00504093,0.00519824,0.00880323,0.00317902,0.00343393,0.00639479,0.000105241,0.00012302,0.000319733,0.00328337,0.0035185,0.00642598,0.00319643,0.00341511,0.00617792,9.47226e-05,0.000110693,0.000261491,0.00328474,0.00348691,0.00613056,0.00310974,0.00338213,0.00634514,0.00309427,0.00332345,0.00606561,0.00310974,-0.00309427,0.000343561,0.000444173,0.00136116,0.000363833,0.000467726,0.0015482,0.000210892,0.000360653,0.00140485,0.00027284,0.000426255,0.00150431,0.00036674,0.000453216,0.00122716,0.000396286,0.000493181,0.00154685,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,3.54633e-09
