"Vm","activationTime","activeTension","externalStimulusCurrent","ionicCurrent","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.045844,0.0084496,0,0,3.115e-05,1,0.0063133,0.0059,0.000885,0.004935
0.045845,0.0084865,0,0,3.113e-05,1,0.0063347,0.00592,0.000888,0.004928
0.045845,0.0085234,0,0,3.1113e-05,1,0.0063561,0.00594,0.000891,0.004921
0.045845,0.0085601,0,0,3.1096e-05,1,0.0063775,0.00596,0.000894,0.004914
0.045845,0.0085968,0,0,3.108e-05,1,0.0063989,0.00598,0.000897,0.004907
0.045845,0.0086334,0,0,3.1064e-05,1,0.0064203,0.006,0.0009,0.0049
0.045845,0.0086713,0,0,3.1067e-05,1,0.0064417,0.00602,0.000903,0.004893
0.045845,0.0087092,0,0,3.1076e-05,1,0.0064631,0.00604,0.000906,0.004886
0.045845,0.008747,0,0,3.1089e-05,1,0.0064845,0.00606,0.000909,0.004879
0.045845,0.0087847,0,0,3.1108e-05,1,0.0065059,0.00608,0.000912,0.004872
0.045845,0.0088224,0,0,3.1132e-05,1,0.0065273,0.0061,0.000915,0.004865
0.045845,0.00886,0,0,3.1134e-05,1,0.0065487,0.00612,0.000918,0.004858
0.045846,0.0088976,0,0,3.1136e-05,1,0.0065701,0.00614,0.000921,0.004851
0.045846,0.008935,0,0,3.114e-05,1,0.0065915,0.00616,0.000924,0.004844
0.045846,0.0089724,0,0,3.1144e-05,1,0.0066129,0.00618,0.000927,0.004837
0.045846,0.0090097,0,0,3.1149e-05,1,0.0066343,0.0062,0.00093,0.00483
0.045846,0.009047,0,0,3.1115e-05,1,0.0066557,0.00622,0.000933,0.004823
0.045846,0.0090843,0,0,3.1077e-05,1,0.0066771,0.00624,0.000936,0.004816
0.045846,0.0091214,0,0,3.1037e-05,1,0.0066985,0.00626,0.000939,0.004809
0.045846,0.0091585,0,0,3.0995e-05,1,0.0067199,0.00628,0.000942,0.004802
0.045846,0.0091963,0,0,3.0956e-05,1,0.0067413,0.0063,0.000945,0.004795
0.045846,0.0092344,0,0,3.0986e-05,1,0.0067627,0.00632,0.000948,0.004788
0.045847,0.0092724,0,0,3.101e-05,1,0.0067841,0.00634,0.000951,0.004781
0.045847,0.0093104,0,0,3.1029e-05,1,0.0068055,0.00636,0.000954,0.004774
0.045847,0.0093483,0,0,3.1042e-05,1,0.0068269,0.00638,0.000957,0.004767
0.045847,0.0093861,0,0,3.1049e-05,1,0.0068483,0.0064,0.00096,0.00476
0.045847,0.0094239,0,0,3.1034e-05,1,0.0068697,0.00642,0.000963,0.004753
0.045847,0.0094616,0,0,3.1021e-05,1,0.0068911,0.00644,0.000966,0.004746
0.045847,0.0094992,0,0,3.1011e-05,1,0.0069125,0.00646,0.000969,0.004739
0.045847,0.0095368,0,0,3.1005e-05,1,0.0069339,0.00648,0.000972,0.004732
0.045847,0.0095742,0,0,3.1004e-05,1,0.0069553,0.0065,0.000975,0.004725
0.045847,0.0096117,0,0,3.1011e-05,1,0.0069767,0.00652,0.000978,0.004718
0.045847,0.0096491,0,0,3.102e-05,1,0.0069981,0.00654,0.000981,0.004711
0.045848,0.0096865,0,0,3.1031e-05,1,0.0070195,0.00656,0.000984,0.004704
0.045848,0.0097242,0,0,3.1044e-05,1,0.0070409,0.00658,0.000987,0.004697
0.045848,0.0097624,0,0,3.1057e-05,1,0.0070623,0.0066,0.00099,0.00469
0.045848,0.0098006,0,0,3.1061e-05,1,0.0070837,0.00662,0.000993,0.004683
0.045848,0.0098388,0,0,3.106e-05,1,0.0071051,0.00664,0.000996,0.004676
0.045848,0.0098769,0,0,3.1056e-05,1,0.0071265,0.00666,0.000999,0.004669
0.045848,0.009915,0,0,3.1049e-05,1,0.0071479,0.00668,0.001002,0.004662
0.045848,0.0099531,0,0,3.1039e-05,1,0.0071693,0.0067,0.001005,0.004655
0.045848,0.0099912,0,0,3.1014e-05,1,0.0071907,0.00672,0.001008,0.004648
0.045848,0.010029,0,0,3.0983e-05,1,0.0072121,0.00674,0.001011,0.004641
0.045849,0.010067,0,0,3.0945e-05,1,0.0072335,0.00676,0.001014,0.004634
0.045849,0.010105,0,0,3.09e-05,1,0.0072549,0.00678,0.001017,0.004627
0.045849,0.010143,0,0,3.085e-05,1,0.0072763,0.0068,0.00102,0.00462
0.045849,0.010181,0,0,3.0829e-05,1,0.0072977,0.00682,0.001023,0.004613
0.045849,0.010218,0,0,3.0813e-05,1,0.0073191,0.00684,0.001026,0.004606
0.045849,0.010256,0,0,3.0806e-05,1,0.0073405,0.00686,0.001029,0.004599
0.045849,0.010295,0,0,3.0821e-05,1,0.0073619,0.00688,0.001032,0.004592
0.045849,0.010333,0,0,3.0836e-05,1,0.0073833,0.0069,0.001035,0.004585
0.045849,0.010372,0,0,3.0887e-05,1,0.0074047,0.00692,0.001038,0.004578
0.045849,0.01041,0,0,3.0925e-05,1,0.0074261,0.00694,0.001041,0.004571
0.045849,0.010449,0,0,3.0951e-05,1,0.0074475,0.00696,0.001044,0.004564
0.04585,0.010487,0,0,3.0964e-05,1,0.0074689,0.00698,0.001047,0.004557
0.04585,0.010525,0,0,3.0964e-05,1,0.0074903,0.007,0.00105,0.00455
0.04585,0.010563,0,0,3.0964e-05,1,0.0075117,0.00702,0.001053,0.004543
0.04585,0.010601,0,0,3.0968e-05,1,0.0075331,0.00704,0.001056,0.004536
0.04585,0.010639,0,0,3.0978e-05,1,0.0075545,0.00706,0.001059,0.004529
0.04585,0.010677,0,0,3.0995e-05,1,0.0075759,0.00708,0.001062,0.004522
0.04585,0.010715,0,0,3.102e-05,1,0.0075973,0.0071,0.001065,0.004515
0.04585,0.010753,0,0,3.1017e-05,1,0.0076187,0.00712,0.001068,0.004508
0.04585,0.010791,0,0,3.1022e-05,1,0.0076401,0.00714,0.001071,0.004501
0.04585,0.010829,0,0,3.1035e-05,1,0.0076615,0.00716,0.001074,0.004494
0.045851,0.010868,0,0,3.1056e-05,1,0.0076829,0.00718,0.001077,0.004487
0.045851,0.010907,0,0,3.1085e-05,1,0.0077043,0.0072,0.00108,0.00448
0.045851,0.010945,0,0,3.1075e-05,1,0.0077257,0.00722,0.001083,0.004473
0.045851,0.010984,0,0,3.106e-05,1,0.0077471,0.00724,0.001086,0.004466
0.045851,0.011022,0,0,3.1038e-05,1,0.0077685,0.00726,0.001089,0.004459
0.045851,0.01106,0,0,3.101e-05,1,0.0077899,0.00728,0.001092,0.004452
0.045851,0.011099,0,0,3.0977e-05,1,0.0078113,0.0073,0.001095,0.004445
0.045851,0.011137,0,0,3.098e-05,1,0.0078327,0.00732,0.001098,0.004438
0.045851,0.011175,0,0,3.0982e-05,1,0.0078541,0.00734,0.001101,0.004431
0.045851,0.011213,0,0,3.0984e-05,1,0.0078755,0.00736,0.001104,0.004424
0.045852,0.011252,0,0,3.0985e-05,1,0.0078969,0.00738,0.001107,0.004417
0.045852,0.01129,0,0,3.0988e-05,1,0.0079183,0.0074,0.00111,0.00441
0.045852,0.011328,0,0,3.1024e-05,1,0.0079397,0.00742,0.001113,0.004403
0.045852,0.011367,0,0,3.1055e-05,1,0.0079611,0.00744,0.001116,0.004396
0.045852,0.011406,0,0,3.1074e-05,1,0.0079825,0.00746,0.001119,0.004389
0.045852,0.011444,0,0,3.1088e-05,1,0.0080039,0.00748,0.001122,0.004382
0.045852,0.011483,0,0,3.1098e-05,1,0.0080254,0.0075,0.001125,0.004375
0.045852,0.011522,0,0,3.1004e-05,1,0.0080468,0.00752,0.001128,0.004368
0.045852,0.011561,0,0,3.0918e-05,1,0.0080682,0.00754,0.001131,0.004361
0.045852,0.011599,0,0,3.0839e-05,1,0.0080896,0.00756,0.001134,0.004354
0.045853,0.011638,0,0,3.0767e-05,1,0.008111,0.00758,0.001137,0.004347
0.045853,0.011676,0,0,3.0703e-05,1,0.0081324,0.0076,0.00114,0.00434
0.045853,0.011715,0,0,3.0743e-05,1,0.0081538,0.00762,0.001143,0.004333
0.045853,0.011753,0,0,3.0787e-05,1,0.0081752,0.00764,0.001146,0.004326
0.045853,0.011792,0,0,3.0835e-05,1,0.0081966,0.00766,0.001149,0.004319
0.045853,0.01183,0,0,3.0886e-05,1,0.008218,0.00768,0.001152,0.004312
0.045853,0.011868,0,0,3.0941e-05,1,0.0082394,0.0077,0.001155,0.004305
0.045853,0.011906,0,0,3.0961e-05,1,0.0082608,0.00772,0.001158,0.004298
0.045853,0.011945,0,0,3.0963e-05,1,0.0082822,0.00774,0.001161,0.004291
0.045853,0.011984,0,0,3.0962e-05,1,0.0083036,0.00776,0.001164,0.004284
0.045854,0.012023,0,0,3.0958e-05,1,0.008325,0.00778,0.001167,0.004277
0.045854,0.012062,0,0,3.0953e-05,1,0.0083464,0.0078,0.00117,0.00427
0.045854,0.012101,0,0,3.0955e-05,1,0.0083678,0.00782,0.001173,0.004263
0.045854,0.012139,0,0,3.0963e-05,1,0.0083892,0.00784,0.001176,0.004256
0.045854,0.012178,0,0,3.0977e-05,1,0.0084106,0.00786,0.001179,0.004249
0.045854,0.012217,0,0,3.0997e-05,1,0.008432,0.00788,0.001182,0.004242
0.045854,0.012255,0,0,3.1023e-05,1,0.0084534,0.0079,0.001185,0.004235
0.045854,0.012294,0,0,3.1022e-05,1,0.0084748,0.00792,0.001188,0.004228
0.045854,0.012332,0,0,3.1024e-05,1,0.0084962,0.00794,0.001191,0.004221
0.045854,0.01237,0,0,3.103e-05,1,0.0085176,0.00796,0.001194,0.004214
0.045854,0.012409,0,0,3.104e-05,1,0.008539,0.00798,0.001197,0.004207
0.045855,0.012447,0,0,3.1053e-05,1,0.0085604,0.008,0.0012,0.0042
0.045855,0.012486,0,0,3.1024e-05,1,0.0085818,0.00802,0.001203,0.004193
0.045855,0.012525,0,0,3.0995e-05,1,0.0086032,0.00804,0.001206,0.004186
0.045855,0.012564,0,0,3.0968e-05,1,0.0086246,0.00806,0.001209,0.004179
0.045855,0.012603,0,0,3.0942e-05,1,0.008646,0.00808,0.001212,0.004172
0.045855,0.012642,0,0,3.0917e-05,1,0.0086674,0.0081,0.001215,0.004165
0.045855,0.012681,0,0,3.0892e-05,1,0.0086888,0.00812,0.001218,0.004158
0.045855,0.01272,0,0,3.0859e-05,1,0.0087102,0.00814,0.001221,0.004151
0.045855,0.012759,0,0,3.082e-05,1,0.0087316,0.00816,0.001224,0.004144
0.045855,0.012798,0,0,3.0776e-05,1,0.008753,0.00818,0.001227,0.004137
0.045856,0.012837,0,0,3.0727e-05,1,0.0087744,0.0082,0.00123,0.00413
0.045856,0.012875,0,0,3.0752e-05,1,0.0087958,0.00822,0.001233,0.004123
0.045856,0.012914,0,0,3.0778e-05,1,0.0088172,0.00824,0.001236,0.004116
0.045856,0.012952,0,0,3.0803e-05,1,0.0088386,0.00826,0.001239,0.004109
0.045856,0.012991,0,0,3.0827e-05,1,0.00886,0.00828,0.001242,0.004102
0.045856,0.01303,0,0,3.0857e-05,1,0.0088814,0.0083,0.001245,0.004095
0.045856,0.013069,0,0,3.0833e-05,1,0.0089028,0.00832,0.001248,0.004088
0.045856,0.013108,0,0,3.0808e-05,1,0.0089242,0.00834,0.001251,0.004081
0.045856,0.013147,0,0,3.0781e-05,1,0.0089456,0.00836,0.001254,0.004074
0.045856,0.013186,0,0,3.0753e-05,1,0.008967,0.00838,0.001257,0.004067
0.045857,0.013225,0,0,3.0724e-05,1,0.0089884,0.0084,0.00126,0.00406
0.045857,0.013264,0,0,3.0725e-05,1,0.0090098,0.00842,0.001263,0.004053
0.045857,0.013303,0,0,3.0726e-05,1,0.0090312,0.00844,0.001266,0.004046
0.045857,0.013342,0,0,3.0726e-05,1,0.0090526,0.00846,0.001269,0.004039
0.045857,0.013381,0,0,3.0725e-05,1,0.009074,0.00848,0.001272,0.004032
0.045857,0.013419,0,0,3.0724e-05,1,0.0090954,0.0085,0.001275,0.004025
0.045857,0.013458,0,0,3.0756e-05,1,0.0091168,0.00852,0.001278,0.004018
0.045857,0.013497,0,0,3.0788e-05,1,0.0091382,0.00854,0.001281,0.004011
0.045857,0.013535,0,0,3.0819e-05,1,0.0091596,0.00856,0.001284,0.004004
0.045857,0.013574,0,0,3.0851e-05,1,0.009181,0.00858,0.001287,0.003997
0.045858,0.013613,0,0,3.0885e-05,1,0.0092024,0.0086,0.00129,0.00399
0.045858,0.013652,0,0,3.088e-05,1,0.0092238,0.00862,0.001293,0.003983
0.045858,0.013691,0,0,3.0875e-05,1,0.0092452,0.00864,0.001296,0.003976
0.045858,0.01373,0,0,3.0871e-05,1,0.0092666,0.00866,0.001299,0.003969
0.045858,0.01377,0,0,3.0868e-05,1,0.009288,0.00868,0.001302,0.003962
0.045858,0.013809,0,0,3.0866e-05,1,0.0093094,0.0087,0.001305,0.003955
0.045858,0.013848,0,0,3.0822e-05,1,0.0093308,0.00872,0.001308,0.003948
0.045858,0.013887,0,0,3.0777e-05,1,0.0093522,0.00874,0.001311,0.003941
0.045858,0.013926,0,0,3.0732e-05,1,0.0093736,0.00876,0.001314,0.003934
0.045858,0.013965,0,0,3.0687e-05,1,0.009395,0.00878,0.001317,0.003927
0.045859,0.014004,0,0,3.0642e-05,1,0.0094164,0.0088,0.00132,0.00392
0.045859,0.014042,0,0,3.0669e-05,1,0.0094378,0.00882,0.001323,0.003913
0.045859,0.014081,0,0,3.0695e-05,1,0.0094592,0.00884,0.001326,0.003906
0.045859,0.01412,0,0,3.0719e-05,1,0.0094806,0.00886,0.001329,0.003899
0.045859,0.014159,0,0,3.0735e-05,1,0.009502,0.00888,0.001332,0.003892
0.045859,0.014199,0,0,3.0746e-05,1,0.0095234,0.0089,0.001335,0.003885
0.045859,0.014238,0,0,3.0743e-05,1,0.0095448,0.00892,0.001338,0.003878
0.045859,0.014277,0,0,3.0741e-05,1,0.0095662,0.00894,0.001341,0.003871
0.045859,0.014316,0,0,3.0738e-05,1,0.0095876,0.00896,0.001344,0.003864
0.045859,0.014356,0,0,3.0734e-05,1,0.009609,0.00898,0.001347,0.003857
0.04586,0.014395,0,0,3.0731e-05,1,0.0096304,0.009,0.00135,0.00385
0.04586,0.014434,0,0,3.0712e-05,1,0.0096518,0.00902,0.001353,0.003843
0.04586,0.014473,0,0,3.0702e-05,1,0.0096732,0.00904,0.001356,0.003836
0.04586,0.014512,0,0,3.0699e-05,1,0.0096946,0.00906,0.001359,0.003829
0.04586,0.01455,0,0,3.0703e-05,1,0.009716,0.00908,0.001362,0.003822
0.04586,0.014589,0,0,3.0715e-05,1,0.0097374,0.0091,0.001365,0.003815
0.04586,0.014628,0,0,3.0775e-05,1,0.0097588,0.00912,0.001368,0.003808
0.04586,0.014667,0,0,3.0836e-05,1,0.0097802,0.00914,0.001371,0.003801
0.04586,0.014706,0,0,3.0891e-05,1,0.0098016,0.00916,0.001374,0.003794
0.04586,0.014745,0,0,3.0948e-05,1,0.009823,0.00918,0.001377,0.003787
0.045861,0.014785,0,0,3.1006e-05,1,0.0098444,0.0092,0.00138,0.00378
0.045861,0.014824,0,0,3.0962e-05,1,0.0098658,0.00922,0.001383,0.003773
0.045861,0.014863,0,0,3.0917e-05,1,0.0098872,0.00924,0.001386,0.003766
0.045861,0.014902,0,0,3.0871e-05,1,0.0099086,0.00926,0.001389,0.003759
0.045861,0.014941,0,0,3.0824e-05,1,0.00993,0.00928,0.001392,0.003752
0.045861,0.01498,0,0,3.0777e-05,1,0.0099514,0.0093,0.001395,0.003745
0.045861,0.015019,0,0,3.0779e-05,1,0.0099728,0.00932,0.001398,0.003738
0.045861,0.015058,0,0,3.0784e-05,1,0.0099942,0.00934,0.001401,0.003731
0.045861,0.015097,0,0,3.079e-05,1,0.010016,0.00936,0.001404,0.003724
0.045861,0.015137,0,0,3.0798e-05,1,0.010037,0.00938,0.001407,0.003717
0.045862,0.015175,0,0,3.0806e-05,1,0.010058,0.0094,0.00141,0.00371
0.045862,0.015214,0,0,3.0826e-05,1,0.01008,0.00942,0.001413,0.003703
0.045862,0.015254,0,0,3.0843e-05,1,0.010101,0.00944,0.001416,0.003696
0.045862,0.015293,0,0,3.0857e-05,1,0.010123,0.00946,0.001419,0.003689
0.045862,0.015333,0,0,3.0866e-05,1,0.010144,0.00948,0.001422,0.003682
0.045862,0.015372,0,0,3.0871e-05,1,0.010165,0.0095,0.001425,0.003675
0.045862,0.015411,0,0,3.079e-05,1,0.010187,0.00952,0.001428,0.003668
0.045862,0.015451,0,0,3.0712e-05,1,0.010208,0.00954,0.001431,0.003661
0.045862,0.01549,0,0,3.0636e-05,1,0.01023,0.00956,0.001434,0.003654
0.045862,0.015529,0,0,3.0566e-05,1,0.010251,0.00958,0.001437,0.003647
0.045863,0.015568,0,0,3.0499e-05,1,0.010272,0.0096,0.00144,0.00364
0.045863,0.015608,0,0,3.0529e-05,1,0.010294,0.00962,0.001443,0.003633
0.045863,0.015647,0,0,3.056e-05,1,0.010315,0.00964,0.001446,0.003626
0.045863,0.015686,0,0,3.0592e-05,1,0.010337,0.00966,0.001449,0.003619
0.045863,0.015725,0,0,3.0625e-05,1,0.010358,0.00968,0.001452,0.003612
0.045863,0.015764,0,0,3.066e-05,1,0.010379,0.0097,0.001455,0.003605
0.045863,0.015803,0,0,3.0707e-05,1,0.010401,0.00972,0.001458,0.003598
0.045863,0.015842,0,0,3.0751e-05,1,0.010422,0.00974,0.001461,0.003591
0.045863,0.015882,0,0,3.0791e-05,1,0.010444,0.00976,0.001464,0.003584
0.045863,0.015921,0,0,3.0825e-05,1,0.010465,0.00978,0.001467,0.003577
0.045864,0.01596,0,0,3.0855e-05,1,0.010486,0.0098,0.00147,0.00357
0.045864,0.016,0,0,3.0823e-05,1,0.010508,0.00982,0.001473,0.003563
0.045864,0.016039,0,0,3.0788e-05,1,0.010529,0.00984,0.001476,0.003556
0.045864,0.016078,0,0,3.075e-05,1,0.010551,0.00986,0.001479,0.003549
0.045864,0.016117,0,0,3.0708e-05,1,0.010572,0.00988,0.001482,0.003542
0.045864,0.016156,0,0,3.0664e-05,1,0.010593,0.0099,0.001485,0.003535
0.045864,0.016195,0,0,3.0636e-05,1,0.010615,0.00992,0.001488,0.003528
0.045864,0.016234,0,0,3.0612e-05,1,0.010636,0.00994,0.001491,0.003521
0.045864,0.016273,0,0,3.0593e-05,1,0.010658,0.00996,0.001494,0.003514
0.045864,0.016312,0,0,3.0578e-05,1,0.010679,0.00998,0.001497,0.003507
0.045865,0.016351,0,0,3.0569e-05,1,0.0107,0.01,0.0015,0.0035
0.045865,0.016391,0,0,3.0606e-05,1,0.010722,0.01002,0.001503,0.003493
0.045865,0.01643,0,0,3.0637e-05,1,0.010743,0.01004,0.001506,0.003486
0.045865,0.01647,0,0,3.0665e-05,1,0.010765,0.01006,0.001509,0.003479
0.045865,0.01651,0,0,3.0688e-05,1,0.010786,0.01008,0.001512,0.003472
0.045865,0.016549,0,0,3.0707e-05,1,0.010807,0.0101,0.001515,0.003465
0.045865,0.016588,0,0,3.0707e-05,1,0.010829,0.01012,0.001518,0.003458
0.045865,0.016628,0,0,3.0702e-05,1,0.01085,0.01014,0.001521,0.003451
0.045865,0.016667,0,0,3.0692e-05,1,0.010872,0.01016,0.001524,0.003444
0.045865,0.016706,0,0,3.0679e-05,1,0.010893,0.01018,0.001527,0.003437
0.045866,0.016746,0,0,3.0663e-05,1,0.010914,0.0102,0.00153,0.00343
0.045866,0.016785,0,0,3.0657e-05,1,0.010936,0.01022,0.001533,0.003423
0.045866,0.016824,0,0,3.065e-05,1,0.010957,0.01024,0.001536,0.003416
0.045866,0.016863,0,0,3.0642e-05,1,0.010979,0.01026,0.001539,0.003409
0.045866,0.016902,0,0,3.0634e-05,1,0.011,0.01028,0.001542,0.003402
0.045866,0.016942,0,0,3.0629e-05,1,0.011021,0.0103,0.001545,0.003395
0.045866,0.016981,0,0,3.0634e-05,1,0.011043,0.01032,0.001548,0.003388
0.045866,0.017021,0,0,3.0637e-05,1,0.011064,0.01034,0.001551,0.003381
0.045866,0.01706,0,0,3.0639e-05,1,0.011086,0.01036,0.001554,0.003374
0.045866,0.0171,0,0,3.064e-05,1,0.011107,0.01038,0.001557,0.003367
0.045867,0.017139,0,0,3.0641e-05,1,0.011128,0.0104,0.00156,0.00336
0.045867,0.017178,0,0,3.0645e-05,1,0.01115,0.01042,0.001563,0.003353
0.045867,0.017218,0,0,3.0647e-05,1,0.011171,0.01044,0.001566,0.003346
0.045867,0.017257,0,0,3.0647e-05,1,0.011193,0.01046,0.001569,0.003339
0.045867,0.017296,0,0,3.0646e-05,1,0.011214,0.01048,0.001572,0.003332
0.045867,0.017335,0,0,3.0643e-05,1,0.011235,0.0105,0.001575,0.003325
0.045867,0.017374,0,0,3.0626e-05,1,0.011257,0.01052,0.001578,0.003318
0.045867,0.017413,0,0,3.0605e-05,1,0.011278,0.01054,0.001581,0.003311
0.045867,0.017453,0,0,3.0583e-05,1,0.0113,0.01056,0.001584,0.003304
0.045867,0.017492,0,0,3.056e-05,1,0.011321,0.01058,0.001587,0.003297
0.045868,0.017531,0,0,3.0542e-05,1,0.011342,0.0106,0.00159,0.00329
0.045868,0.017571,0,0,3.0552e-05,1,0.011364,0.01062,0.001593,0.003283
0.045868,0.01761,0,0,3.0567e-05,1,0.011385,0.01064,0.001596,0.003276
0.045868,0.01765,0,0,3.0585e-05,1,0.011407,0.01066,0.001599,0.003269
0.045868,0.017689,0,0,3.061e-05,1,0.011428,0.01068,0.001602,0.003262
0.045868,0.017729,0,0,3.064e-05,1,0.011449,0.0107,0.001605,0.003255
0.045868,0.017768,0,0,3.0661e-05,1,0.011471,0.01072,0.001608,0.003248
0.045868,0.017807,0,0,3.0674e-05,1,0.011492,0.01074,0.001611,0.003241
0.045868,0.017847,0,0,3.0677e-05,1,0.011514,0.01076,0.001614,0.003234
0.045868,0.017886,0,0,3.0671e-05,1,0.011535,0.01078,0.001617,0.003227
0.045869,0.017925,0,0,3.0656e-05,1,0.011557,0.0108,0.00162,0.00322
0.045869,0.017965,0,0,3.0644e-05,1,0.011578,0.01082,0.001623,0.003213
0.045869,0.018004,0,0,3.0633e-05,1,0.011599,0.01084,0.001626,0.003206
0.045869,0.018043,0,0,3.0626e-05,1,0.011621,0.01086,0.001629,0.003199
0.045869,0.018083,0,0,3.0632e-05,1,0.011642,0.01088,0.001632,0.003192
0.045869,0.018122,0,0,3.0638e-05,1,0.011664,0.0109,0.001635,0.003185
0.045869,0.018162,0,0,3.0626e-05,1,0.011685,0.01092,0.001638,0.003178
0.045869,0.018202,0,0,3.0609e-05,1,0.011706,0.01094,0.001641,0.003171
0.045869,0.018241,0,0,3.0588e-05,1,0.011728,0.01096,0.001644,0.003164
0.045869,0.01828,0,0,3.0561e-05,1,0.011749,0.01098,0.001647,0.003157
0.04587,0.01832,0,0,3.0528e-05,1,0.011771,0.011,0.00165,0.00315
0.04587,0.018359,0,0,3.0527e-05,1,0.011792,0.01102,0.001653,0.003143
0.04587,0.018399,0,0,3.052e-05,1,0.011813,0.01104,0.001656,0.003136
0.04587,0.018438,0,0,3.0507e-05,1,0.011835,0.01106,0.001659,0.003129
0.04587,0.018477,0,0,3.0487e-05,1,0.011856,0.01108,0.001662,0.003122
0.04587,0.018516,0,0,3.0459e-05,1,0.011878,0.0111,0.001665,0.003115
0.04587,0.018556,0,0,3.0514e-05,1,0.011899,0.01112,0.001668,0.003108
0.04587,0.018595,0,0,3.0574e-05,1,0.01192,0.01114,0.001671,0.003101
0.04587,0.018634,0,0,3.0641e-05,1,0.011942,0.01116,0.001674,0.003094
0.04587,0.018674,0,0,3.0704e-05,1,0.011963,0.01118,0.001677,0.003087
0.045871,0.018713,0,0,3.0761e-05,1,0.011985,0.0112,0.00168,0.00308
0.045871,0.018753,0,0,3.0702e-05,1,0.012006,0.01122,0.001683,0.003073
0.045871,0.018792,0,0,3.0647e-05,1,0.012027,0.01124,0.001686,0.003066
0.045871,0.018832,0,0,3.0596e-05,1,0.012049,0.01126,0.001689,0.003059
0.045871,0.018871,0,0,3.0548e-05,1,0.01207,0.01128,0.001692,0.003052
0.045871,0.018911,0,0,3.0504e-05,1,0.012092,0.0113,0.001695,0.003045
0.045871,0.01895,0,0,3.0493e-05,1,0.012113,0.01132,0.001698,0.003038
0.045871,0.018989,0,0,3.0486e-05,1,0.012134,0.01134,0.001701,0.003031
0.045871,0.019029,0,0,3.0484e-05,1,0.012156,0.01136,0.001704,0.003024
0.045871,0.019068,0,0,3.0484e-05,1,0.012177,0.01138,0.001707,0.003017
0.045871,0.019107,0,0,3.0487e-05,1,0.012199,0.0114,0.00171,0.00301
0.045872,0.019147,0,0,3.0514e-05,1,0.01222,0.01142,0.001713,0.003003
0.045872,0.019186,0,0,3.0541e-05,1,0.012241,0.01144,0.001716,0.002996
0.045872,0.019226,0,0,3.0565e-05,1,0.012263,0.01146,0.001719,0.002989
0.045872,0.019265,0,0,3.0585e-05,1,0.012284,0.01148,0.001722,0.002982
0.045872,0.019305,0,0,3.0601e-05,1,0.012306,0.0115,0.001725,0.002975
0.045872,0.019345,0,0,3.0596e-05,1,0.012327,0.01152,0.001728,0.002968
0.045872,0.019384,0,0,3.0596e-05,1,0.012348,0.01154,0.001731,0.002961
0.045872,0.019424,0,0,3.06e-05,1,0.01237,0.01156,0.001734,0.002954
0.045872,0.019463,0,0,3.0609e-05,1,0.012391,0.01158,0.001737,0.002947
0.045873,0.019503,0,0,3.0621e-05,1,0.012413,0.0116,0.00174,0.00294
0.045873,0.019542,0,0,3.0629e-05,1,0.012434,0.01162,0.001743,0.002933
0.045873,0.019582,0,0,3.0634e-05,1,0.012455,0.01164,0.001746,0.002926
0.045873,0.019621,0,0,3.0635e-05,1,0.012477,0.01166,0.001749,0.002919
0.045873,0.01966,0,0,3.0631e-05,1,0.012498,0.01168,0.001752,0.002912
0.045873,0.019699,0,0,3.0624e-05,1,0.01252,0.0117,0.001755,0.002905
0.045873,0.019739,0,0,3.0611e-05,1,0.012541,0.01172,0.001758,0.002898
0.045873,0.019778,0,0,3.0602e-05,1,0.012562,0.01174,0.001761,0.002891
0.045873,0.019818,0,0,3.0598e-05,1,0.012584,0.01176,0.001764,0.002884
0.045873,0.019858,0,0,3.06e-05,1,0.012605,0.01178,0.001767,0.002877
0.045874,0.019897,0,0,3.0607e-05,1,0.012627,0.0118,0.00177,0.00287
0.045874,0.019937,0,0,3.0613e-05,1,0.012648,0.01182,0.001773,0.002863
0.045874,0.019976,0,0,3.0618e-05,1,0.012669,0.01184,0.001776,0.002856
0.045874,0.020016,0,0,3.0622e-05,1,0.012691,0.01186,0.001779,0.002849
0.045874,0.020055,0,0,3.0625e-05,1,0.012712,0.01188,0.001782,0.002842
0.045874,0.020094,0,0,3.0628e-05,1,0.012734,0.0119,0.001785,0.002835
0.045874,0.020134,0,0,3.059e-05,1,0.012755,0.01192,0.001788,0.002828
0.045874,0.020173,0,0,3.0549e-05,1,0.012776,0.01194,0.001791,0.002821
0.045874,0.020212,0,0,3.0505e-05,1,0.012798,0.01196,0.001794,0.002814
0.045874,0.020252,0,0,3.0459e-05,1,0.012819,0.01198,0.001797,0.002807
0.045875,0.020291,0,0,3.0411e-05,1,0.012841,0.012,0.0018,0.0028
0.045875,0.020331,0,0,3.043e-05,1,0.012862,0.01202,0.001803,0.002793
0.045875,0.02037,0,0,3.0452e-05,1,0.012883,0.01204,0.001806,0.002786
0.045875,0.02041,0,0,3.0476e-05,1,0.012905,0.01206,0.001809,0.002779
0.045875,0.02045,0,0,3.05e-05,1,0.012926,0.01208,0.001812,0.002772
0.045875,0.020489,0,0,3.0524e-05,1,0.012948,0.0121,0.001815,0.002765
0.045875,0.020529,0,0,3.0563e-05,1,0.012969,0.01212,0.001818,0.002758
0.045875,0.020569,0,0,3.0599e-05,1,0.01299,0.01214,0.001821,0.002751
