"Vm","activationTime","activeTension","externalStimulusCurrent","ionicCurrent","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.045827,0.0019062,0,0,3.5247e-05,1,0.0016907,0.00158,0.000237,0.006447
0.045828,0.0019455,0,0,3.517e-05,1,0.0017121,0.0016,0.00024,0.00644
0.045828,0.0019849,0,0,3.5093e-05,1,0.0017335,0.00162,0.000243,0.006433
0.045828,0.0020242,0,0,3.5016e-05,1,0.0017549,0.00164,0.000246,0.006426
0.045828,0.0020636,0,0,3.4938e-05,1,0.0017763,0.00166,0.000249,0.006419
0.045828,0.0021029,0,0,3.4859e-05,1,0.0017977,0.00168,0.000252,0.006412
0.045828,0.0021423,0,0,3.478e-05,1,0.0018191,0.0017,0.000255,0.006405
0.045828,0.0021817,0,0,3.47e-05,1,0.0018405,0.00172,0.000258,0.006398
0.045828,0.0022211,0,0,3.462e-05,1,0.0018619,0.00174,0.000261,0.006391
0.045828,0.0022605,0,0,3.4539e-05,1,0.0018833,0.00176,0.000264,0.006384
0.045828,0.0023,0,0,3.4457e-05,1,0.0019047,0.00178,0.000267,0.006377
0.045829,0.0023394,0,0,3.4375e-05,1,0.0019261,0.0018,0.00027,0.00637
0.045829,0.0023789,0,0,3.4292e-05,1,0.0019475,0.00182,0.000273,0.006363
0.045829,0.0024183,0,0,3.4209e-05,1,0.0019689,0.00184,0.000276,0.006356
0.045829,0.0024578,0,0,3.4125e-05,1,0.0019903,0.00186,0.000279,0.006349
0.045829,0.0024973,0,0,3.4041e-05,1,0.0020117,0.00188,0.000282,0.006342
0.045829,0.0025369,0,0,3.3956e-05,1,0.0020331,0.0019,0.000285,0.006335
0.045829,0.0025764,0,0,3.3871e-05,1,0.0020545,0.00192,0.000288,0.006328
0.045829,0.0026159,0,0,3.3785e-05,1,0.0020759,0.00194,0.000291,0.006321
0.045829,0.0026555,0,0,3.3698e-05,1,0.0020973,0.00196,0.000294,0.006314
0.045829,0.0026951,0,0,3.3611e-05,1,0.0021187,0.00198,0.000297,0.006307
0.04583,0.0027346,0,0,3.3523e-05,1,0.0021401,0.002,0.0003,0.0063
0.04583,0.0027744,0,0,3.3601e-05,1,0.0021615,0.00202,0.000303,0.006293
0.04583,0.0028142,0,0,3.3679e-05,1,0.0021829,0.00204,0.000306,0.006286
0.04583,0.0028541,0,0,3.3756e-05,1,0.0022043,0.00206,0.000309,0.006279
0.04583,0.0028939,0,0,3.3833e-05,1,0.0022257,0.00208,0.000312,0.006272
0.04583,0.0029337,0,0,3.3908e-05,1,0.0022471,0.0021,0.000315,0.006265
0.04583,0.0029736,0,0,3.3984e-05,1,0.0022685,0.00212,0.000318,0.006258
0.04583,0.0030135,0,0,3.4058e-05,1,0.0022899,0.00214,0.000321,0.006251
0.04583,0.0030534,0,0,3.4133e-05,1,0.0023113,0.00216,0.000324,0.006244
0.04583,0.0030933,0,0,3.4206e-05,1,0.0023327,0.00218,0.000327,0.006237
0.045831,0.0031332,0,0,3.4279e-05,1,0.0023541,0.0022,0.00033,0.00623
0.045831,0.0031731,0,0,3.4352e-05,1,0.0023755,0.00222,0.000333,0.006223
0.045831,0.003213,0,0,3.4423e-05,1,0.0023969,0.00224,0.000336,0.006216
0.045831,0.003253,0,0,3.4495e-05,1,0.0024183,0.00226,0.000339,0.006209
0.045831,0.003293,0,0,3.4565e-05,1,0.0024397,0.00228,0.000342,0.006202
0.045831,0.0033329,0,0,3.4635e-05,1,0.0024611,0.0023,0.000345,0.006195
0.045831,0.0033729,0,0,3.4705e-05,1,0.0024825,0.00232,0.000348,0.006188
0.045831,0.0034129,0,0,3.4774e-05,1,0.0025039,0.00234,0.000351,0.006181
0.045831,0.003453,0,0,3.4842e-05,1,0.0025253,0.00236,0.000354,0.006174
0.045831,0.003493,0,0,3.491e-05,1,0.0025467,0.00238,0.000357,0.006167
0.045832,0.003533,0,0,3.4977e-05,1,0.0025681,0.0024,0.00036,0.00616
0.045832,0.0035731,0,0,3.5044e-05,1,0.0025895,0.00242,0.000363,0.006153
0.045832,0.0036132,0,0,3.511e-05,1,0.0026109,0.00244,0.000366,0.006146
0.045832,0.0036533,0,0,3.5175e-05,1,0.0026323,0.00246,0.000369,0.006139
0.045832,0.0036934,0,0,3.524e-05,1,0.0026537,0.00248,0.000372,0.006132
0.045832,0.0037335,0,0,3.5304e-05,1,0.0026751,0.0025,0.000375,0.006125
0.045832,0.0037735,0,0,3.5385e-05,1,0.0026965,0.00252,0.000378,0.006118
0.045832,0.0038135,0,0,3.5464e-05,1,0.0027179,0.00254,0.000381,0.006111
0.045832,0.0038535,0,0,3.5544e-05,1,0.0027393,0.00256,0.000384,0.006104
0.045832,0.0038936,0,0,3.5622e-05,1,0.0027607,0.00258,0.000387,0.006097
0.045833,0.0039336,0,0,3.57e-05,1,0.0027821,0.0026,0.00039,0.00609
0.045833,0.0039737,0,0,3.5778e-05,1,0.0028035,0.00262,0.000393,0.006083
0.045833,0.0040137,0,0,3.5855e-05,1,0.0028249,0.00264,0.000396,0.006076
0.045833,0.0040538,0,0,3.5932e-05,1,0.0028463,0.00266,0.000399,0.006069
0.045833,0.0040939,0,0,3.6008e-05,1,0.0028677,0.00268,0.000402,0.006062
0.045833,0.0041341,0,0,3.6083e-05,1,0.0028891,0.0027,0.000405,0.006055
0.045833,0.0041742,0,0,3.6158e-05,1,0.0029105,0.00272,0.000408,0.006048
0.045833,0.0042143,0,0,3.6232e-05,1,0.0029319,0.00274,0.000411,0.006041
0.045833,0.0042545,0,0,3.6306e-05,1,0.0029533,0.00276,0.000414,0.006034
0.045833,0.0042946,0,0,3.6379e-05,1,0.0029747,0.00278,0.000417,0.006027
0.045834,0.0043348,0,0,3.6452e-05,1,0.0029961,0.0028,0.00042,0.00602
0.045834,0.004375,0,0,3.6524e-05,1,0.0030175,0.00282,0.000423,0.006013
0.045834,0.0044152,0,0,3.6595e-05,1,0.0030389,0.00284,0.000426,0.006006
0.045834,0.0044639,0,0,3.6655e-05,1,0.0030603,0.00286,0.000429,0.005999
0.045834,0.0045631,0,0,3.6651e-05,1,0.0030817,0.00288,0.000432,0.005992
0.045834,0.004662,0,0,3.6648e-05,1,0.0031031,0.0029,0.000435,0.005985
0.045835,0.0047605,0,0,3.6644e-05,1,0.0031245,0.00292,0.000438,0.005978
0.045835,0.0048587,0,0,3.6642e-05,1,0.0031459,0.00294,0.000441,0.005971
0.045835,0.0049566,0,0,3.6639e-05,1,0.0031673,0.00296,0.000444,0.005964
0.045835,0.0050541,0,0,3.6638e-05,1,0.0031887,0.00298,0.000447,0.005957
0.045836,0.0051513,0,0,3.6636e-05,1,0.0032101,0.003,0.00045,0.00595
0.045836,0.0052481,0,0,3.6637e-05,1,0.0032315,0.00302,0.000453,0.005943
0.045836,0.0053446,0,0,3.6637e-05,1,0.0032529,0.00304,0.000456,0.005936
0.045836,0.0054408,0,0,3.6638e-05,1,0.0032743,0.00306,0.000459,0.005929
0.045837,0.0055367,0,0,3.664e-05,1,0.0032957,0.00308,0.000462,0.005922
0.045837,0.0056322,0,0,3.6641e-05,1,0.0033171,0.0031,0.000465,0.005915
0.045837,0.0057275,0,0,3.6644e-05,1,0.0033385,0.00312,0.000468,0.005908
0.045837,0.0058224,0,0,3.6646e-05,1,0.0033599,0.00314,0.000471,0.005901
0.045838,0.005917,0,0,3.6649e-05,1,0.0033813,0.00316,0.000474,0.005894
0.045838,0.0060112,0,0,3.6653e-05,1,0.0034027,0.00318,0.000477,0.005887
0.045838,0.0061052,0,0,3.6657e-05,1,0.0034241,0.0032,0.00048,0.00588
0.045838,0.0061988,0,0,3.6661e-05,1,0.0034456,0.00322,0.000483,0.005873
0.045839,0.0062921,0,0,3.6665e-05,1,0.003467,0.00324,0.000486,0.005866
0.045839,0.0063851,0,0,3.6671e-05,1,0.0034884,0.00326,0.000489,0.005859
0.045839,0.0064778,0,0,3.6676e-05,1,0.0035098,0.00328,0.000492,0.005852
0.045839,0.0065701,0,0,3.6682e-05,1,0.0035312,0.0033,0.000495,0.005845
0.04584,0.0066621,0,0,3.6688e-05,1,0.0035526,0.00332,0.000498,0.005838
0.04584,0.006754,0,0,3.6706e-05,1,0.003574,0.00334,0.000501,0.005831
0.04584,0.0068461,0,0,3.6746e-05,1,0.0035954,0.00336,0.000504,0.005824
0.04584,0.0069379,0,0,3.6785e-05,1,0.0036168,0.00338,0.000507,0.005817
0.04584,0.0070294,0,0,3.6825e-05,1,0.0036382,0.0034,0.00051,0.00581
0.045841,0.0071207,0,0,3.6864e-05,1,0.0036596,0.00342,0.000513,0.005803
0.045841,0.0072116,0,0,3.6903e-05,1,0.003681,0.00344,0.000516,0.005796
0.045841,0.0073022,0,0,3.6942e-05,1,0.0037024,0.00346,0.000519,0.005789
0.045841,0.0073926,0,0,3.698e-05,1,0.0037238,0.00348,0.000522,0.005782
0.045842,0.0074826,0,0,3.7019e-05,1,0.0037452,0.0035,0.000525,0.005775
0.045842,0.0075726,0,0,3.7056e-05,1,0.0037666,0.00352,0.000528,0.005768
0.045842,0.0076623,0,0,3.7094e-05,1,0.003788,0.00354,0.000531,0.005761
0.045842,0.0077518,0,0,3.7132e-05,1,0.0038094,0.00356,0.000534,0.005754
0.045843,0.0078409,0,0,3.7169e-05,1,0.0038308,0.00358,0.000537,0.005747
0.045843,0.0079298,0,0,3.7206e-05,1,0.0038522,0.0036,0.00054,0.00574
0.045843,0.0080184,0,0,3.7243e-05,1,0.0038736,0.00362,0.000543,0.005733
0.045843,0.0081067,0,0,3.728e-05,1,0.003895,0.00364,0.000546,0.005726
0.045843,0.0081948,0,0,3.7317e-05,1,0.0039164,0.00366,0.000549,0.005719
0.045844,0.0082826,0,0,3.7354e-05,1,0.0039378,0.00368,0.000552,0.005712
0.045844,0.0083701,0,0,3.739e-05,1,0.0039592,0.0037,0.000555,0.005705
0.045844,0.0084573,0,0,3.7426e-05,1,0.0039806,0.00372,0.000558,0.005698
0.045844,0.0085442,0,0,3.7463e-05,1,0.004002,0.00374,0.000561,0.005691
0.045845,0.0086309,0,0,3.7499e-05,1,0.0040234,0.00376,0.000564,0.005684
0.045845,0.0087173,0,0,3.7535e-05,1,0.0040448,0.00378,0.000567,0.005677
0.045845,0.0088034,0,0,3.757e-05,1,0.0040662,0.0038,0.00057,0.00567
0.045845,0.0088892,0,0,3.7606e-05,1,0.0040876,0.00382,0.000573,0.005663
0.045845,0.0089747,0,0,3.7642e-05,1,0.004109,0.00384,0.000576,0.005656
0.045846,0.00906,0,0,3.7677e-05,1,0.0041304,0.00386,0.000579,0.005649
0.045846,0.009145,0,0,3.7712e-05,1,0.0041518,0.00388,0.000582,0.005642
0.045846,0.0092297,0,0,3.7748e-05,1,0.0041732,0.0039,0.000585,0.005635
0.045846,0.0093141,0,0,3.7783e-05,1,0.0041946,0.00392,0.000588,0.005628
0.045847,0.0093982,0,0,3.7818e-05,1,0.004216,0.00394,0.000591,0.005621
0.045847,0.0094821,0,0,3.7853e-05,1,0.0042374,0.00396,0.000594,0.005614
0.045847,0.0095656,0,0,3.7888e-05,1,0.0042588,0.00398,0.000597,0.005607
0.045847,0.0096489,0,0,3.7922e-05,1,0.0042802,0.004,0.0006,0.0056
0.045847,0.0097324,0,0,3.7956e-05,1,0.0043016,0.00402,0.000603,0.005593
0.045848,0.0098155,0,0,3.799e-05,1,0.004323,0.00404,0.000606,0.005586
0.045848,0.0098985,0,0,3.8023e-05,1,0.0043444,0.00406,0.000609,0.005579
0.045848,0.0099811,0,0,3.8056e-05,1,0.0043658,0.00408,0.000612,0.005572
0.045848,0.010063,0,0,3.8089e-05,1,0.0043872,0.0041,0.000615,0.005565
0.045848,0.010146,0,0,3.8122e-05,1,0.0044086,0.00412,0.000618,0.005558
0.045849,0.010227,0,0,3.8155e-05,1,0.00443,0.00414,0.000621,0.005551
0.045849,0.010309,0,0,3.8188e-05,1,0.0044514,0.00416,0.000624,0.005544
0.045849,0.01039,0,0,3.822e-05,1,0.0044728,0.00418,0.000627,0.005537
0.045849,0.010471,0,0,3.8253e-05,1,0.0044942,0.0042,0.00063,0.00553
0.04585,0.010552,0,0,3.8285e-05,1,0.0045156,0.00422,0.000633,0.005523
0.04585,0.010633,0,0,3.8317e-05,1,0.004537,0.00424,0.000636,0.005516
0.04585,0.010713,0,0,3.8349e-05,1,0.0045584,0.00426,0.000639,0.005509
0.04585,0.010793,0,0,3.8381e-05,1,0.0045798,0.00428,0.000642,0.005502
0.04585,0.010917,0,0,3.8344e-05,1,0.0046012,0.0043,0.000645,0.005495
0.045851,0.01106,0,0,3.8278e-05,1,0.0046226,0.00432,0.000648,0.005488
0.045851,0.011202,0,0,3.8213e-05,1,0.004644,0.00434,0.000651,0.005481
0.045852,0.011343,0,0,3.8148e-05,1,0.0046654,0.00436,0.000654,0.005474
0.045852,0.011484,0,0,3.8082e-05,1,0.0046868,0.00438,0.000657,0.005467
0.045852,0.011625,0,0,3.8017e-05,1,0.0047082,0.0044,0.00066,0.00546
0.045853,0.011766,0,0,3.7952e-05,1,0.0047296,0.00442,0.000663,0.005453
0.045853,0.011906,0,0,3.7887e-05,1,0.004751,0.00444,0.000666,0.005446
0.045853,0.012045,0,0,3.7822e-05,1,0.0047724,0.00446,0.000669,0.005439
0.045854,0.012185,0,0,3.7757e-05,1,0.0047938,0.00448,0.000672,0.005432
0.045854,0.012324,0,0,3.7692e-05,1,0.0048152,0.0045,0.000675,0.005425
0.045854,0.012463,0,0,3.7627e-05,1,0.0048366,0.00452,0.000678,0.005418
0.045855,0.012601,0,0,3.7562e-05,1,0.004858,0.00454,0.000681,0.005411
0.045855,0.01274,0,0,3.7497e-05,1,0.0048794,0.00456,0.000684,0.005404
0.045855,0.012878,0,0,3.7432e-05,1,0.0049008,0.00458,0.000687,0.005397
0.045856,0.013016,0,0,3.7367e-05,1,0.0049222,0.0046,0.00069,0.00539
0.045856,0.013153,0,0,3.7303e-05,1,0.0049436,0.00462,0.000693,0.005383
0.045856,0.01329,0,0,3.7238e-05,1,0.004965,0.00464,0.000696,0.005376
0.045857,0.013427,0,0,3.7174e-05,1,0.0049864,0.00466,0.000699,0.005369
0.045857,0.013563,0,0,3.711e-05,1,0.0050078,0.00468,0.000702,0.005362
0.045858,0.013699,0,0,3.7046e-05,1,0.0050292,0.0047,0.000705,0.005355
0.045858,0.013834,0,0,3.6982e-05,1,0.0050506,0.00472,0.000708,0.005348
0.045858,0.013969,0,0,3.6918e-05,1,0.005072,0.00474,0.000711,0.005341
0.045859,0.014104,0,0,3.6854e-05,1,0.0050934,0.00476,0.000714,0.005334
0.045859,0.014238,0,0,3.6791e-05,1,0.0051148,0.00478,0.000717,0.005327
0.045859,0.014372,0,0,3.6728e-05,1,0.0051362,0.0048,0.00072,0.00532
0.04586,0.014506,0,0,3.6665e-05,1,0.0051576,0.00482,0.000723,0.005313
0.04586,0.014639,0,0,3.6602e-05,1,0.005179,0.00484,0.000726,0.005306
0.04586,0.014772,0,0,3.6539e-05,1,0.0052004,0.00486,0.000729,0.005299
0.045861,0.014905,0,0,3.6476e-05,1,0.0052218,0.00488,0.000732,0.005292
0.045861,0.015037,0,0,3.6414e-05,1,0.0052432,0.0049,0.000735,0.005285
0.045861,0.015169,0,0,3.6352e-05,1,0.0052646,0.00492,0.000738,0.005278
0.045862,0.0153,0,0,3.629e-05,1,0.005286,0.00494,0.000741,0.005271
0.045862,0.015431,0,0,3.6228e-05,1,0.0053074,0.00496,0.000744,0.005264
0.045862,0.015562,0,0,3.6166e-05,1,0.0053288,0.00498,0.000747,0.005257
0.045863,0.015692,0,0,3.6105e-05,1,0.0053502,0.005,0.00075,0.00525
0.045863,0.015823,0,0,3.6043e-05,1,0.0053716,0.00502,0.000753,0.005243
0.045863,0.015953,0,0,3.5982e-05,1,0.005393,0.00504,0.000756,0.005236
0.045864,0.016083,0,0,3.5921e-05,1,0.0054144,0.00506,0.000759,0.005229
0.045864,0.016213,0,0,3.586e-05,1,0.0054358,0.00508,0.000762,0.005222
0.045864,0.016342,0,0,3.58e-05,1,0.0054572,0.0051,0.000765,0.005215
0.045865,0.016471,0,0,3.5739e-05,1,0.0054786,0.00512,0.000768,0.005208
0.045865,0.016599,0,0,3.5679e-05,1,0.0055,0.00514,0.000771,0.005201
0.045865,0.016727,0,0,3.5619e-05,1,0.0055214,0.00516,0.000774,0.005194
0.045866,0.016855,0,0,3.5559e-05,1,0.0055428,0.00518,0.000777,0.005187
0.045866,0.016983,0,0,3.5499e-05,1,0.0055642,0.0052,0.00078,0.00518
0.045866,0.01711,0,0,3.544e-05,1,0.0055856,0.00522,0.000783,0.005173
0.045866,0.017236,0,0,3.5381e-05,1,0.005607,0.00524,0.000786,0.005166
0.045867,0.017363,0,0,3.5322e-05,1,0.0056284,0.00526,0.000789,0.005159
0.045867,0.017489,0,0,3.5263e-05,1,0.0056498,0.00528,0.000792,0.005152
0.045867,0.017614,0,0,3.5204e-05,1,0.0056712,0.0053,0.000795,0.005145
0.045868,0.017739,0,0,3.5146e-05,1,0.0056926,0.00532,0.000798,0.005138
0.045868,0.017864,0,0,3.5088e-05,1,0.005714,0.00534,0.000801,0.005131
0.045868,0.017989,0,0,3.503e-05,1,0.0057355,0.00536,0.000804,0.005124
0.045869,0.018113,0,0,3.4973e-05,1,0.0057569,0.00538,0.000807,0.005117
0.045869,0.018237,0,0,3.4916e-05,1,0.0057783,0.0054,0.00081,0.00511
0.045869,0.01836,0,0,3.4859e-05,1,0.0057997,0.00542,0.000813,0.005103
0.04587,0.018483,0,0,3.4802e-05,1,0.0058211,0.00544,0.000816,0.005096
0.04587,0.018606,0,0,3.4745e-05,1,0.0058425,0.00546,0.000819,0.005089
0.04587,0.018728,0,0,3.4689e-05,1,0.0058639,0.00548,0.000822,0.005082
0.045871,0.01885,0,0,3.4633e-05,1,0.0058853,0.0055,0.000825,0.005075
0.045871,0.018972,0,0,3.4574e-05,1,0.0059067,0.00552,0.000828,0.005068
0.045871,0.019094,0,0,3.4515e-05,1,0.0059281,0.00554,0.000831,0.005061
0.045872,0.019216,0,0,3.4456e-05,1,0.0059495,0.00556,0.000834,0.005054
0.045872,0.019337,0,0,3.4397e-05,1,0.0059709,0.00558,0.000837,0.005047
0.045872,0.019458,0,0,3.4339e-05,1,0.0059923,0.0056,0.00084,0.00504
0.045872,0.019579,0,0,3.4281e-05,1,0.0060137,0.00562,0.000843,0.005033
0.045873,0.019699,0,0,3.4223e-05,1,0.0060351,0.00564,0.000846,0.005026
0.045873,0.019819,0,0,3.4166e-05,1,0.0060565,0.00566,0.000849,0.005019
0.045873,0.019938,0,0,3.4108e-05,1,0.0060779,0.00568,0.000852,0.005012
0.045874,0.020057,0,0,3.4051e-05,1,0.0060993,0.0057,0.000855,0.005005
0.045874,0.020184,0,0,3.4002e-05,1,0.0061207,0.00572,0.000858,0.004998
0.045874,0.020328,0,0,3.3974e-05,1,0.0061421,0.00574,0.000861,0.004991
0.045875,0.020471,0,0,3.3945e-05,1,0.0061635,0.00576,0.000864,0.004984
0.045875,0.020615,0,0,3.3916e-05,1,0.0061849,0.00578,0.000867,0.004977
0.045875,0.020758,0,0,3.3887e-05,1,0.0062063,0.0058,0.00087,0.00497
0.045876,0.020902,0,0,3.3857e-05,1,0.0062277,0.00582,0.000873,0.004963
0.045876,0.021045,0,0,3.3828e-05,1,0.0062491,0.00584,0.000876,0.004956
0.045877,0.021188,0,0,3.3798e-05,1,0.0062705,0.00586,0.000879,0.004949
0.045877,0.021331,0,0,3.3768e-05,1,0.0062919,0.00588,0.000882,0.004942
0.045877,0.021473,0,0,3.3738e-05,1,0.0063133,0.0059,0.000885,0.004935
0.045878,0.021616,0,0,3.3707e-05,1,0.0063347,0.00592,0.000888,0.004928
0.045878,0.021758,0,0,3.3677e-05,1,0.0063561,0.00594,0.000891,0.004921
0.045878,0.0219,0,0,3.3646e-05,1,0.0063775,0.00596,0.000894,0.004914
0.045879,0.022043,0,0,3.3615e-05,1,0.0063989,0.00598,0.000897,0.004907
0.045879,0.022184,0,0,3.3584e-05,1,0.0064203,0.006,0.0009,0.0049
0.045879,0.022327,0,0,3.3553e-05,1,0.0064417,0.00602,0.000903,0.004893
0.04588,0.022469,0,0,3.3522e-05,1,0.0064631,0.00604,0.000906,0.004886
0.04588,0.022611,0,0,3.3491e-05,1,0.0064845,0.00606,0.000909,0.004879
