method,time,interfaceFaces,heartPhiE_L1,heartPhiE_L2,heartPhiE_Linf,bathPhiE_L1,bathPhiE_L2,bathPhiE_Linf,x0PhiE_L1,x0PhiE_L2,x0PhiE_Linf,x1PhiE_L1,x1PhiE_L2,x1PhiE_Linf,x0TraceJump_L1,x0TraceJump_L2,x0TraceJump_Linf,x1TraceJump_L1,x1TraceJump_L2,x1TraceJump_Linf,x0HeartFlux_L1,x0HeartFlux_L2,x0HeartFlux_Linf,x0BathFlux_L1,x0BathFlux_L2,x0BathFlux_Linf,x0FluxJump_L1,x0FluxJump_L2,x0FluxJump_Linf,x1HeartFlux_L1,x1HeartFlux_L2,x1HeartFlux_Linf,x1BathFlux_L1,x1BathFlux_L2,x1BathFlux_Linf,x1FluxJump_L1,x1FluxJump_L2,x1FluxJump_Linf,xMinPhiE_L1,xMinPhiE_L2,xMinPhiE_Linf,xMaxFlux_L1,xMaxFlux_L2,xMaxFlux_Linf,sidesFlux_L1,sidesFlux_L2,sidesFlux_Linf,exteriorFluxIntegral
naiveLinearSigmaTotal,0.0201793,800,0.0137015,0.013713,0.0145006,0.0137055,0.0193822,0.0274154,0.00806294,0.00806294,0.00806294,0.0193475,0.0193475,0.0193476,0.0130635,0.0130635,0.0130635,0.0130552,0.0130552,0.0130675,0.00040005,0.00040005,0.000400164,1.12706e-07,1.12706e-07,1.12706e-07,0.000400163,0.000400163,0.000400277,0.0003967,0.000396702,0.000408781,5.7436e-07,5.7436e-07,5.7436e-07,0.000397275,0.000397277,0.000409356,0,0,0,2.7075e-09,2.7075e-09,2.7075e-09,0,0,0,2.30827e-08
